analyte,input_mode,outer_fold,patch_id,concentration_order,actual_concentration,prediction_raw,prediction_reported,absolute_error,central_area_fraction,central_attention_fraction,central_attention_enrichment,positive_central_attention_fraction,center_occlusion_change,outer_occlusion_change,center_occlusion_change_per_10pct_area,outer_occlusion_change_per_10pct_area,prediction_reproduction_difference
glucose,roi_masked,4,glucose_01_c0_wB03,1,0.0,0.5965118035410217,0.5965118035410217,0.5965118035410217,0.2731119791666667,0.79693603515625,2.917982717520858,0.0,1.5454159694942615,0.031540211610106006,0.5658543335263851,0.004339074342420316,0.0
glucose,roi_masked,4,glucose_01_c0_wB06,1,0.0,0.2094139920205438,0.2094139920205438,0.2094139920205438,0.2683376736111111,0.7748264074325562,2.8875051236952842,0.0,1.9332780657447322,0.0271851302803722,0.7204646443147373,0.0037155295960834976,0.0
glucose,roi_masked,4,glucose_01_c0_wB07,1,0.0,0.24359466651451228,0.2435946665145122,0.2435946665145122,0.2731119791666667,0.7867145538330078,2.8805567453814063,0.0,1.8992324707772599,0.020099379908741277,0.6954043087279789,0.002765127410642777,8.326672684688674e-17
glucose,roi_masked,4,glucose_01_c0_wC06,1,0.0,0.19994267312281896,0.1999426731228189,0.1999426731228189,0.2713758680555556,0.7932760715484619,2.9231636446983704,0.0,1.9426601675356823,0.03749056111050261,0.7158559017996341,0.005145391082567269,5.551115123125783e-17
glucose,roi_masked,4,glucose_01_c0_wC07,1,0.0,0.17560365263900707,0.175603652639007,0.175603652639007,0.2726779513888889,0.7869172096252441,2.8858849995647633,0.0,1.9667691448363418,0.019847056856361067,0.7212791260967659,0.002728785260155506,5.551115123125783e-17
glucose,roi_masked,4,glucose_01_c0_wD11,1,0.0,0.47301633312951485,0.4730163331295148,0.4730163331295148,0.2722439236111111,0.791559636592865,2.9075383064327798,0.0020180153660476208,1.670196507254698,0.015645554027513164,0.6134926668337704,0.002149834887692878,5.551115123125783e-17
glucose,roi_masked,4,glucose_01_c0_wD12,1,0.0,0.07571182395452047,0.0757118239545204,0.0757118239545204,0.2718098958333333,0.7948286533355713,2.924207931792665,0.0,2.0667540643058384,0.025484708485038157,0.7603674832991062,0.0034997328773373813,6.938893903907228e-17
glucose,roi_masked,4,glucose_01_c0_wE04,1,0.0,0.375627203924402,0.375627203924402,0.375627203924402,0.2679036458333333,0.7960415482521057,2.971372583512113,0.0,1.7665149156358022,0.02404731278454103,0.6593844253746276,0.003284719647581594,0.0
glucose,roi_masked,4,glucose_01_c0_wE12,1,0.0,0.16226098590369184,0.1622609859036918,0.1622609859036918,0.2670355902777778,0.7858289480209351,2.942787316115781,0.0,1.9802613847887662,0.02374166017135379,0.741572081357711,0.003239128647508461,2.7755575615628914e-17
glucose,roi_masked,4,glucose_01_c0_wF07,1,0.0,0.18491200743715344,0.1849120074371534,0.1849120074371534,0.2679036458333333,0.7886195778846741,2.9436687038416998,0.0,1.957909721954018,0.025744841629086218,0.7308260833344769,0.0035165919735239155,5.551115123125783e-17
glucose,roi_masked,4,glucose_01_c0_wF08,1,0.0,0.21794263248888276,0.2179426324888827,0.2179426324888827,0.2731119791666667,0.7960546612739563,2.914755565475082,0.0,1.9247383960129596,0.020827430662125557,0.7047433078130884,0.00286528737098297,5.551115123125783e-17
glucose,roi_masked,4,glucose_01_c0_wF09,1,0.0,0.3944184107975866,0.3944184107975866,0.3944184107975866,0.2713758680555556,0.7959779500961304,2.9331198672874597,0.0,1.7484133279896694,0.025889804682033113,0.6442773782788003,0.0035532455688699507,0.0
glucose,roi_masked,4,glucose_01_c0_wF11,1,0.0,0.26006344461329745,0.2600634446132974,0.2600634446132974,0.2679036458333333,0.787355363368988,2.9389497889058704,0.0,1.8818696623923317,0.02618280348610391,0.7024427220983285,0.003576414953726599,5.551115123125783e-17
glucose,roi_masked,4,glucose_01_c0_wG01,1,0.0,0.41027374713700276,0.4102737471370027,0.4102737471370027,0.2648654513888889,0.7906657457351685,2.985159980620775,0.0,1.7331842495685439,0.03444475005516412,0.6543640329382917,0.00468550282669214,5.551115123125783e-17
glucose,roi_masked,4,glucose_01_c0_wG05,1,0.0,0.23021752801405362,0.2302175280140536,0.2302175280140536,0.2726779513888889,0.801854133605957,2.940663627263231,0.0,1.9122551004342456,0.01895478268565623,0.7012870276801436,0.002606105881411425,2.7755575615628914e-17
glucose,roi_masked,4,glucose_01_c0_wH07,1,0.0,0.17010232246863058,0.1701023224686305,0.1701023224686305,0.2722439236111111,0.80110764503479,2.942609827278049,0.0,1.9603722296463426,0.01783321391116957,0.7200793331375327,0.0024504383391283553,8.326672684688674e-17
glucose,roi_masked,4,glucose_02_c0.01_wA01,2,0.01,0.17564533720542236,0.1756453372054223,0.1656453372054223,0.2666015625,0.7710894346237183,2.892291505694826,0.0,1.9665764461984387,0.02540535148766948,0.7376462567425647,0.0034640585783453463,5.551115123125783e-17
glucose,roi_masked,4,glucose_02_c0.01_wA02,2,0.01,0.189194181900506,0.189194181900506,0.17919418190050598,0.2731119791666667,0.7956547737121582,2.913291376452622,0.0,1.9539176551639337,0.023938716230286705,0.71542729876801,0.003293315551251266,0.0
glucose,roi_masked,4,glucose_02_c0.01_wA03,2,0.01,0.08577252917753359,0.0857725291775335,0.0757725291775335,0.2700737847222222,0.7803872227668762,2.8895334049897676,0.0,2.0573688813808344,0.028696688818859575,0.7617802977422969,0.003931450634080717,8.326672684688674e-17
glucose,roi_masked,4,glucose_02_c0.01_wB03,2,0.01,0.13253340036767822,0.1325334003676782,0.1225334003676782,0.2679036458333333,0.7865633964538574,2.9359936256455046,0.0,2.008606860814573,0.01743944651016835,0.749749729820458,0.002382124485515214,2.7755575615628914e-17
glucose,roi_masked,4,glucose_02_c0.01_wB06,2,0.01,-0.05280466776259348,0.0,0.01,0.2683376736111111,0.7580493092536926,2.824982787740409,0.0,2.1941907724273375,0.025588391903617797,0.8176976206506407,0.0034972952659608728,8.326672684688674e-17
glucose,roi_masked,4,glucose_02_c0.01_wB07,2,0.01,0.15566781118448014,0.1556678111844801,0.14566781118448008,0.2709418402777778,0.7996962070465088,2.9515419479938423,0.0,1.9872889769738031,0.02112975520484242,0.7334743777248927,0.0028982262831943406,5.551115123125783e-17
glucose,roi_masked,4,glucose_02_c0.01_wC06,2,0.01,0.04667641803349741,0.0466764180334974,0.036676418033497395,0.2713758680555556,0.7848287224769592,2.892035788223773,0.0,2.09599210344235,0.027093077061236703,0.7723575859785964,0.003718388655195197,1.3877787807814457e-17
glucose,roi_masked,4,glucose_02_c0.01_wC07,2,0.01,-0.013565295348722056,0.0,0.01,0.2674696180555556,0.7826529741287231,2.9261378537810594,0.0,2.153906142258088,0.02947753330304102,0.8052900205700017,0.004024069721831226,5.551115123125783e-17
glucose,roi_masked,4,glucose_02_c0.01_wD11,2,0.01,0.031995580365186925,0.0319955803651869,0.021995580365186895,0.2709418402777778,0.7826986908912659,2.8888070225285967,0.0,2.1087846486659876,0.02833977558549737,0.7783163525072384,0.0038871762434282454,2.7755575615628914e-17
glucose,roi_masked,4,glucose_02_c0.01_wD12,2,0.01,0.16160802993174925,0.1616080299317492,0.15160802993174918,0.2679036458333333,0.7927330732345581,2.959023087456334,0.0,1.9819287652016855,0.026120740976673218,0.739791636293995,0.0035679375847194363,5.551115123125783e-17
glucose,roi_masked,4,glucose_02_c0.01_wE04,2,0.01,0.10284032818171511,0.1028403281817151,0.0928403281817151,0.2713758680555556,0.7833210825920105,2.88648024676848,0.0,2.038668461972077,0.023663513706998998,0.7512342481221376,0.0032476983220208907,1.3877787807814457e-17
glucose,roi_masked,4,glucose_02_c0.01_wE12,2,0.01,0.12731492127807673,0.1273149212780767,0.1173149212780767,0.2661675347222222,0.775160551071167,2.9123031547785874,0.0,2.0174659951781555,0.023203854690376613,0.7579684717310184,0.0031620098303491184,2.7755575615628914e-17
glucose,roi_masked,4,glucose_02_c0.01_wF07,2,0.01,0.1486686320144149,0.1486686320144149,0.1386686320144149,0.2731119791666667,0.8058298826217651,2.9505475559166414,0.0,1.99424754771516,0.019499279565281052,0.7301940961359917,0.002682569942881478,0.0
glucose,roi_masked,4,glucose_02_c0.01_wF08,2,0.01,0.020705187337158138,0.0207051873371581,0.0107051873371581,0.2713758680555556,0.7900814414024353,2.91139166891837,0.0,2.116441570800809,0.017920477318205213,0.7798930634346363,0.002459495442510488,3.8163916471489756e-17
glucose,roi_masked,4,glucose_02_c0.01_wF09,2,0.01,-0.0025492891571160608,0.0,0.01,0.2679036458333333,0.7797842025756836,2.9106890283262454,0.0,2.1440620438857105,0.01923727464048517,0.8003108868550307,0.0026276970962903707,6.071532165918825e-17
glucose,roi_masked,4,glucose_02_c0.01_wF11,2,0.01,0.2080904615056245,0.2080904615056245,0.19809046150562448,0.2648654513888889,0.7960002422332764,3.005300381983562,0.0,1.9333008018410285,0.030685413848065002,0.72991807414039,0.004174122125812059,0.0
glucose,roi_masked,4,glucose_02_c0.01_wG01,2,0.01,0.17470979966992956,0.1747097996699295,0.1647097996699295,0.2709418402777778,0.7717974781990051,2.848572510645587,0.0,1.9682304251103104,0.022764643296927345,0.7264401921432367,0.003122472877280584,5.551115123125783e-17
glucose,roi_masked,4,glucose_02_c0.01_wG05,2,0.01,0.0903275177519247,0.0903275177519247,0.0803275177519247,0.2744140625,0.7913596034049988,2.8838157789562944,0.0,2.05216779969698,0.013552471530546395,0.7478362373272981,0.001867796883886879,0.0
glucose,roi_masked,4,glucose_02_c0.01_wH07,2,0.01,0.07727800763849181,0.0772780076384918,0.0672780076384918,0.2713758680555556,0.7839430570602417,2.8887721766762042,0.0,2.061932237680279,0.031566592760389325,0.7598067773875031,0.004332356200740849,1.3877787807814457e-17
glucose,roi_masked,4,glucose_03_c0.05_wA01,3,0.05,0.15615785690312015,0.1561578569031201,0.10615785690312009,0.2683376736111111,0.7739323377609253,2.8841732409238525,0.0,1.9861453233946664,0.02323068383434937,0.7401664092359582,0.003175055349508584,5.551115123125783e-17
glucose,roi_masked,4,glucose_03_c0.05_wA02,3,0.05,0.11126465869818493,0.1112646586981849,0.0612646586981849,0.2674696180555556,0.7588944435119629,2.8373108281566934,0.0,2.0300769164975296,0.03940180395846633,0.7589934629793603,0.0053788627652381245,2.7755575615628914e-17
glucose,roi_masked,4,glucose_03_c0.05_wA03,3,0.05,0.09211099619614987,0.0921109961961498,0.0421109961961498,0.2674696180555556,0.7664120197296143,2.8654171090580625,0.0,2.0486800547772437,0.030847522145999284,0.7659486971532283,0.004211091158310316,6.938893903907228e-17
glucose,roi_masked,4,glucose_03_c0.05_wB03,3,0.05,0.16154013859043873,0.1615401385904387,0.1115401385904387,0.2648654513888889,0.7618585228919983,2.8763982576700764,0.0,1.9800450354882506,0.02721764053260914,0.7475663681712297,0.003702402585218093,2.7755575615628914e-17
glucose,roi_masked,4,glucose_03_c0.05_wB06,3,0.05,0.1522460824303675,0.1522460824303675,0.1022460824303675,0.2648654513888889,0.7698678970336914,2.906637664507374,0.0,1.9894220908630043,0.03257252921761605,0.7511066771566345,0.004430825524273794,0.0
glucose,roi_masked,4,glucose_03_c0.05_wB07,3,0.05,0.0579193432194519,0.0579193432194519,0.007919343219451896,0.2713758680555556,0.7651462554931641,2.8195073533086763,0.0,2.0853003015007894,0.019203141953543224,0.7684177360508306,0.002635534716959856,0.0
glucose,roi_masked,4,glucose_03_c0.05_wC06,3,0.05,0.16848052304289465,0.1684805230428946,0.1184805230428946,0.2657335069444444,0.777294933795929,2.9250919190948474,0.0,1.9734237457509758,0.012965771653262514,0.7426326353957123,0.001765812790844796,5.551115123125783e-17
glucose,roi_masked,4,glucose_03_c0.05_wC07,3,0.05,0.12424205663135844,0.1242420566313584,0.0742420566313584,0.2648654513888889,0.7764574289321899,2.9315164543380017,0.0,2.018066994697204,0.02512733950300504,0.761921565879944,0.003418059938888479,4.163336342344337e-17
glucose,roi_masked,4,glucose_03_c0.05_wD11,3,0.05,0.07824977307523655,0.0782497730752365,0.028249773075236503,0.2718098958333333,0.7741050124168396,2.847964788197044,0.0,2.064428661860282,0.020420705441584586,0.7595119579921901,0.0028043096609990095,4.163336342344337e-17
glucose,roi_masked,4,glucose_03_c0.05_wD12,3,0.05,0.008251645056955269,0.0082516450569552,0.0417483549430448,0.2718098958333333,0.7741073369979858,2.8479733404285184,0.0,2.1330514283663975,0.02732992817927126,0.7847585614301286,0.003753130950680434,6.938893903907228e-17
glucose,roi_masked,4,glucose_03_c0.05_wE04,3,0.05,0.07105097071874072,0.0710509707187407,0.021050970718740694,0.2674696180555556,0.7587466835975647,2.8367583919006716,0.0,2.069539456060463,0.03801766102862986,0.7737474899413073,0.005189909110351841,2.7755575615628914e-17
glucose,roi_masked,4,glucose_03_c0.05_wE12,3,0.05,0.05390224517824552,0.0539022451782455,0.0039022451782455003,0.2713758680555556,0.7605834603309631,2.8026937906478033,0.0,2.086973731376605,0.03428754213235177,0.769034382581639,0.004705792826385018,1.3877787807814457e-17
glucose,roi_masked,4,glucose_03_c0.05_wF07,3,0.05,0.04907329425439149,0.0490732942543914,0.0009267057456086025,0.2705078125,0.7642405033111572,2.825206770363267,0.0,2.093609794620193,0.024836482940395525,0.7739553897801725,0.0034046263093661343,9.020562075079397e-17
glucose,roi_masked,4,glucose_03_c0.05_wF08,3,0.05,0.09494748379837033,0.0949474837983703,0.0449474837983703,0.2679036458333333,0.7806293368339539,2.9138436485466666,0.0,2.048036914572825,0.025570166433212277,0.7644677280155188,0.003492732382517924,2.7755575615628914e-17
glucose,roi_masked,4,glucose_03_c0.05_wF09,3,0.05,0.3946456401550386,0.3946456401550386,0.3446456401550386,0.2679036458333333,0.7950251698493958,2.9675787627914265,0.0,1.7482626496780778,0.022230416282527588,0.6525714288956325,0.00303654241084592,0.0
glucose,roi_masked,4,glucose_03_c0.05_wF11,3,0.05,0.11246212748818366,0.1124621274881836,0.0624621274881836,0.2718098958333333,0.7756698131561279,2.8537217557073356,0.0,2.029967736555775,0.022341067743965298,0.7468336391256697,0.0030680268265293425,5.551115123125783e-17
glucose,roi_masked,4,glucose_03_c0.05_wG01,3,0.05,0.0932245134238331,0.0932245134238331,0.0432245134238331,0.2674696180555556,0.7756479978561401,2.899948052025228,0.0,2.0492804865582297,0.02049153764647027,0.7661731831286266,0.0027973635157735157,0.0
glucose,roi_masked,4,glucose_03_c0.05_wG05,3,0.05,0.055651048093853496,0.0556510480938534,0.005651048093853396,0.2674696180555556,0.7594152688980103,2.8392580601071247,0.0,2.0869444728391917,0.027104881626899453,0.7802547773503444,0.0037001716645460726,9.71445146547012e-17
glucose,roi_masked,4,glucose_03_c0.05_wH07,3,0.05,0.09404536343645621,0.0940453634364562,0.044045363436456195,0.2744140625,0.7901847958564758,2.879534629740325,0.0,2.048089039289814,0.018408039956772287,0.7463498847803451,0.002536989625267136,1.3877787807814457e-17
glucose,roi_masked,4,glucose_04_c0.1_wA01,4,0.1,0.21383450588419614,0.2138345058841961,0.11383450588419611,0.2739800347222222,0.773783266544342,2.8242323106822402,0.0,1.9288120033467933,0.02768369794903086,0.7039972840730316,0.0038130766746116936,2.7755575615628914e-17
glucose,roi_masked,4,glucose_04_c0.1_wA02,4,0.1,0.24944161059733228,0.2494416105973322,0.1494416105973322,0.2705078125,0.7721332311630249,2.8543842191730597,0.0,1.893458009259764,0.03563352994456226,0.6999642604628153,0.004884703435506259,8.326672684688674e-17
glucose,roi_masked,4,glucose_04_c0.1_wA03,4,0.1,0.22319277757704872,0.2231927775770487,0.12319277757704869,0.2648654513888889,0.7678347229957581,2.8989614121789864,0.0,1.9181799336361396,0.03217476229609392,0.7242091875620918,0.004376717480749839,2.7755575615628914e-17
glucose,roi_masked,4,glucose_04_c0.1_wB03,4,0.1,0.17925218548035443,0.1792521854803544,0.0792521854803544,0.2718098958333333,0.7748563289642334,2.850728913267216,0.0,1.9633284656672336,0.026220525424219904,0.7223167720394901,0.003600780246008205,2.7755575615628914e-17
glucose,roi_masked,4,glucose_04_c0.1_wB06,4,0.1,0.3240240095711618,0.3240240095711618,0.22402400957116178,0.2683376736111111,0.7915820479393005,2.949947494463645,0.0,1.81906823487761,0.022614306535207185,0.6779026628642156,0.003090811938728599,0.0
glucose,roi_masked,4,glucose_04_c0.1_wB07,4,0.1,0.20886782766350084,0.2088678276635008,0.10886782766350078,0.2705078125,0.7759559154510498,2.8685157307648916,0.0,1.9337989296674223,0.03069103450971289,0.7148772938553937,0.004207177956887014,5.551115123125783e-17
glucose,roi_masked,4,glucose_04_c0.1_wC06,4,0.1,0.13058857439796273,0.1305885743979627,0.030588574397962698,0.2713758680555556,0.7873916625976562,2.901480032986805,0.0,2.011752807287625,0.02501719206136932,0.7413160284671233,0.0034334838724881557,2.7755575615628914e-17
glucose,roi_masked,4,glucose_04_c0.1_wC07,4,0.1,0.17081631951566975,0.1708163195156697,0.07081631951566969,0.2661675347222222,0.7895150780677795,2.9662335749990447,0.0,1.9716345613469084,0.022756631380071446,0.7407494544383657,0.0031010663137474265,5.551115123125783e-17
glucose,roi_masked,4,glucose_04_c0.1_wD11,4,0.1,0.13330126781427265,0.1333012678142726,0.03330126781427259,0.2726779513888889,0.7968633770942688,2.9223608767611546,0.0,2.0089430448172143,0.01994640567410219,0.7367456864717647,0.0027424447962483335,5.551115123125783e-17
glucose,roi_masked,4,glucose_04_c0.1_wD12,4,0.1,0.04382727796047204,0.043827277960472,0.05617272203952801,0.2744140625,0.7757856845855713,2.8270624235431496,0.0,2.098463923362356,0.017853386404528195,0.7647071379085597,0.0024605474667882734,4.163336342344337e-17
glucose,roi_masked,4,glucose_04_c0.1_wE04,4,0.1,0.13508336860948864,0.1350833686094886,0.0350833686094886,0.2722439236111111,0.7886680960655212,2.8969171675328194,0.0,2.007986669705807,0.02492653128457692,0.7375689576727269,0.003425121698503965,2.7755575615628914e-17
glucose,roi_masked,4,glucose_04_c0.1_wE12,4,0.1,0.07927428214805257,0.0792742821480525,0.020725717851947503,0.2731119791666667,0.7799262404441833,2.855701323771789,0.0,2.0631091946611106,0.0132949027919948,0.7554078004766307,0.0018290166313035393,6.938893903907228e-17
glucose,roi_masked,4,glucose_04_c0.1_wF07,4,0.1,0.16887320698088723,0.1688732069808872,0.0688732069808872,0.2683376736111111,0.7865825295448303,2.9313160502568363,0.0,1.973844296242588,0.023997934206509752,0.7355822496632306,0.0032799193481713464,2.7755575615628914e-17
glucose,roi_masked,4,glucose_04_c0.1_wF08,4,0.1,0.19106002219707416,0.1910600221970741,0.0910600221970741,0.2726779513888889,0.787423312664032,2.8877410463635966,0.0,1.951168685159054,0.019460832265948386,0.7155579228979643,0.002675682980202601,5.551115123125783e-17
glucose,roi_masked,4,glucose_04_c0.1_wF09,4,0.1,0.10277816297468567,0.1027781629746856,0.002778162974685597,0.2726779513888889,0.7839862704277039,2.875136278655678,0.0,2.039688594137213,0.019378427502235923,0.7480210936557325,0.0026643530935492503,6.938893903907228e-17
glucose,roi_masked,4,glucose_04_c0.1_wF11,4,0.1,0.10283219698040832,0.1028321969804083,0.0028321969804082914,0.2731119791666667,0.7923077344894409,2.901036186354663,0.0,2.0388265859009373,0.015535905477272446,0.7465167189377448,0.002137317582901073,2.7755575615628914e-17
glucose,roi_masked,4,glucose_04_c0.1_wG01,4,0.1,0.2700393548806483,0.2700393548806483,0.17003935488064828,0.2687717013888889,0.7718877196311951,2.871908447364188,0.0,1.8708467860563827,0.020349122561989952,0.6960728292408406,0.0027828685788885504,0.0
glucose,roi_masked,4,glucose_04_c0.1_wG05,4,0.1,0.1656612781527325,0.1656612781527325,0.06566127815273248,0.2705078125,0.7963483929634094,2.94390164041347,0.0,1.9767747401909253,0.017195025901365818,0.7307643804893529,0.0023571226938418474,0.0
glucose,roi_masked,4,glucose_04_c0.1_wH07,4,0.1,0.13536361115928164,0.1353636111592816,0.035363611159281605,0.2674696180555556,0.7839674353599548,2.93105228571089,0.0,1.98772089241097,0.015730902912606315,0.7431576366920689,0.0021474744666357547,2.7755575615628914e-17
glucose,roi_masked,4,glucose_05_c0.5_wA01,5,0.5,0.48314428046210445,0.4831442804621044,0.016855719537895608,0.2705078125,0.8240479230880737,3.046299903401399,0.0,1.6581492917847123,0.015176960172954834,0.6129764890929768,0.0020804828938561916,5.551115123125783e-17
glucose,roi_masked,4,glucose_05_c0.5_wA02,5,0.5,0.333853393462337,0.333853393462337,0.166146606537663,0.2731119791666667,0.8152424693107605,2.985011758906622,0.0,1.8070942509121752,0.019675716324033365,0.661667883051514,0.0027068428368755264,0.0
glucose,roi_masked,4,glucose_05_c0.5_wA03,5,0.5,0.5025520185203585,0.5025520185203585,0.0025520185203584678,0.2679036458333333,0.8316059112548828,3.104123158414338,0.0,1.637765158421031,0.026070475784495173,0.6113261927909366,0.0035610716589581665,0.0
glucose,roi_masked,4,glucose_05_c0.5_wB03,5,0.5,0.4730133711682774,0.4730133711682774,0.026986628831722592,0.2687717013888889,0.8121219277381897,3.021605040789324,0.0,1.6678163726652242,0.03499532983951975,0.620532728723565,0.004785828161463333,0.0
glucose,roi_masked,4,glucose_05_c0.5_wB06,5,0.5,0.3915841970482683,0.3915841970482683,0.1084158029517317,0.2670355902777778,0.7968733310699463,2.9841465335800996,0.0,1.75050110468095,0.032174606940044814,0.6555310110012043,0.004389654738111814,0.0
glucose,roi_masked,4,glucose_05_c0.5_wB07,5,0.5,0.3702131311614875,0.3702131311614875,0.12978686883851248,0.2692057291666667,0.7947332262992859,2.9521408357816274,0.0,1.771043009098122,0.026240726098484157,0.6578771612998102,0.0035907131659039353,0.0
glucose,roi_masked,4,glucose_05_c0.5_wC06,5,0.5,0.4177740849027208,0.4177740849027208,0.08222591509727922,0.2722439236111111,0.8047096133232117,2.955840492780677,0.0,1.724800437991653,0.019552283632435608,0.6335496547043076,0.0026866534360597376,0.0
glucose,roi_masked,4,glucose_05_c0.5_wC07,5,0.5,0.5997090260600473,0.5997090260600473,0.09970902606004728,0.2657335069444444,0.8315303921699524,3.1291890952381713,0.0006088418303988874,1.5419838704074844,0.009955287440071903,0.5802745344906238,0.001355813935979055,0.0
glucose,roi_masked,4,glucose_05_c0.5_wD11,5,0.5,0.4830205189455817,0.4830205189455817,0.01697948105441832,0.2713758680555556,0.8128843903541565,2.9954188490619376,0.0,1.6594025391809801,0.017753980811220982,0.6114775610192688,0.002436644633748512,0.0
glucose,roi_masked,4,glucose_05_c0.5_wD12,5,0.5,0.37371869887622705,0.373718698876227,0.126281301123773,0.2722439236111111,0.8144675493240356,2.991683114615509,0.0,1.7685711367147186,0.024570931291348963,0.6496274051798664,0.0033762591737151047,5.551115123125783e-17
glucose,roi_masked,4,glucose_05_c0.5_wE04,5,0.5,0.4824986472492319,0.4824986472492319,0.017501352750768084,0.2726779513888889,0.803006112575531,2.9448883141647806,0.0,1.6593533093618695,0.01850783718393839,0.6085395980532825,0.002544655042326961,0.0
glucose,roi_masked,4,glucose_05_c0.5_wE12,5,0.5,0.22079143792620756,0.2207914379262075,0.2792085620737925,0.2670355902777778,0.7761468291282654,2.906529531591261,0.0,1.922280723559905,0.028684341733136637,0.7198593721384837,0.00391346992468671,5.551115123125783e-17
glucose,roi_masked,4,glucose_05_c0.5_wF07,5,0.5,0.33182117095016445,0.3318211709501644,0.1681788290498356,0.2648654513888889,0.8068007826805115,3.0460778423529673,0.0,1.8114456699982484,0.020744075507275195,0.6839116466490723,0.0028218066402221132,5.551115123125783e-17
glucose,roi_masked,4,glucose_05_c0.5_wF08,5,0.5,0.3762486176280829,0.3762486176280829,0.12375138237191707,0.2670355902777778,0.7984965443611145,2.990225173844791,0.0,1.7662252416959423,0.029377366005918337,0.6614194159882082,0.004008020801044314,0.0
glucose,roi_masked,4,glucose_05_c0.5_wF09,5,0.5,0.4571434109989529,0.4571434109989529,0.04285658900104711,0.2674696180555556,0.8044375777244568,3.0075848747702203,0.0,1.6869488678509836,0.020499652599772378,0.6307067247916699,0.0027984713132795476,0.0
glucose,roi_masked,4,glucose_05_c0.5_wF11,5,0.5,0.35624563669385884,0.3562456366938588,0.14375436330614122,0.2718098958333333,0.7912469506263733,2.911030697394274,0.0,1.7863907353709552,0.023681125895570254,0.6572206394083323,0.0032520526933925713,5.551115123125783e-17
glucose,roi_masked,4,glucose_05_c0.5_wG01,5,0.5,0.3794910062346839,0.3794910062346839,0.1205089937653161,0.2648654513888889,0.8099230527877808,3.0578659788988887,0.0,1.7629031795638472,0.027710760539849166,0.6655844204367233,0.003769481463250921,0.0
glucose,roi_masked,4,glucose_05_c0.5_wG05,5,0.5,0.17492248889022738,0.1749224888902273,0.3250775111097727,0.2679036458333333,0.7945834398269653,2.9659299236311516,0.0,1.967458904705515,0.019700067324549736,0.734390492740625,0.002690911819520533,8.326672684688674e-17
glucose,roi_masked,4,glucose_05_c0.5_wH07,5,0.5,0.2398506880301367,0.2398506880301367,0.2601493119698633,0.2713758680555556,0.79703688621521,2.9370219685563272,0.0,1.9033807779010739,0.013893086990388048,0.7013817372705436,0.001906756361927271,0.0
glucose,roi_masked,4,glucose_06_c1_wA01,6,1.0,0.5367342272077704,0.5367342272077704,0.4632657727922296,0.2683376736111111,0.8126006126403809,3.028276282286191,0.0,1.6047647749093232,0.03449680079257722,0.5980393111833532,0.0047148526783982155,0.0
glucose,roi_masked,4,glucose_06_c1_wA02,6,1.0,0.573515393833913,0.573515393833913,0.42648460616608697,0.2709418402777778,0.8220911026000977,3.034197677838406,0.0,1.5691142179441004,0.014749146128022694,0.5791332251731209,0.0020230410881955227,0.0
glucose,roi_masked,4,glucose_06_c1_wA03,6,1.0,0.5439378850515182,0.5439378850515182,0.4560621149484818,0.2648654513888889,0.7880457043647766,2.975268009596797,0.0,1.5991185485458972,0.038275490846096716,0.6037475028020889,0.005206596658857968,0.0
glucose,roi_masked,4,glucose_06_c1_wB03,6,1.0,0.5553040747121125,0.5553040747121125,0.4446959252878875,0.2722439236111111,0.7976570725440979,2.9299352652715847,0.0,1.5872535313691443,0.03464571982993481,0.5830262473135924,0.004760622542905609,0.0
glucose,roi_masked,4,glucose_06_c1_wB06,6,1.0,0.3593624474250566,0.3593624474250566,0.6406375525749435,0.2648654513888889,0.7952331900596619,3.0024043750880147,0.0,1.783365295259017,0.03611662152897521,0.6733098959896396,0.004912926701269897,0.0
glucose,roi_masked,4,glucose_06_c1_wB07,6,1.0,0.5017475463990528,0.5017475463990528,0.49825245360094716,0.2661675347222222,0.7716817855834961,2.899233320806156,0.0,1.6414165086110766,0.017566904538898642,0.6166854685429957,0.0023938576405513807,0.0
glucose,roi_masked,4,glucose_06_c1_wC06,6,1.0,0.5230421176625291,0.5230421176625291,0.47695788233747094,0.2687717013888889,0.7940565943717957,2.954390623225865,0.0028981531504541636,1.6208238612799215,0.017436805567564884,0.6030485549275639,0.002384591187278201,0.0
glucose,roi_masked,4,glucose_06_c1_wC07,6,1.0,0.5546297386045758,0.5546297386045758,0.44537026139542424,0.2744140625,0.804714560508728,2.9324829535976424,0.0,1.5875782660480307,0.01937098975556162,0.578533859228891,0.0026697030295686538,0.0
glucose,roi_masked,4,glucose_06_c1_wD11,6,1.0,0.4734831139006595,0.4734831139006595,0.5265168860993406,0.2683376736111111,0.814213752746582,3.0342878873079258,0.03584125638008118,1.669563961344072,0.022010929993438788,0.6221876857156073,0.0030083454073784946,0.0
glucose,roi_masked,4,glucose_06_c1_wD12,6,1.0,0.4100275266280828,0.4100275266280828,0.5899724733719172,0.2713758680555556,0.8104977607727051,2.986624295594262,0.0,1.7323342624502431,0.014512590688287641,0.6383523615650316,0.0019917801308005794,0.0
glucose,roi_masked,4,glucose_06_c1_wE04,6,1.0,0.8437212325536021,0.8437212325536021,0.1562787674463979,0.2739800347222222,0.8436399698257446,3.0792023611540844,0.0025879042223095894,1.298719110262402,0.018190261339137592,0.4740196166407247,0.0025054767374307584,0.0
