analyte,feature_space,model,outer_fold,patch_id,actual_concentration,prediction,feature_group,feature_value,shap_value,normalized_shap_percent
ketone,HSV_primary,RandomForest,2,ketone_02_c0.01_wH06,0.01,0.0,Value,0.74902,-0.013015240234527109,-0.1301524023452711
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wA04,0.05,0.05199999999999987,Value,0.647059,-0.00991590258924952,-0.0991590258924952
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wB04,0.05,0.04993333333333321,Value,0.678431,-0.0020500050155388165,-0.020500050155388163
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wB08,0.05,0.07573333333333325,Value,0.670588,-0.0020097759780934666,-0.020097759780934664
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wB10,0.05,0.05166666666666654,Value,0.65098,-0.005340103096978563,-0.053401030969785636
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wB12,0.05,0.07406666666666663,Value,0.654902,-0.0025352087153041936,-0.025352087153041936
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wC04,0.05,0.04939999999999988,Value,0.701961,-0.005644253718185019,-0.056442537181850196
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wC08,0.05,0.08613333333333323,Value,0.666667,-0.00170029440778249,-0.0170029440778249
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wC12,0.05,0.08106666666666662,Value,0.670588,-0.006315885785142938,-0.06315885785142938
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wD07,0.05,0.04033333333333324,Value,0.701961,-0.007249065610767325,-0.07249065610767325
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wE07,0.05,0.0316666666666666,Value,0.72549,-0.013662176337222578,-0.13662176337222579
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wF02,0.05,0.07913333333333322,Value,0.694118,-0.008836801007768536,-0.08836801007768535
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wF05,0.05,0.03959999999999989,Value,0.717647,-0.01089097892101448,-0.1089097892101448
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wF06,0.05,0.03213333333333324,Value,0.72549,-0.011335393779697323,-0.11335393779697323
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wF10,0.05,0.031999999999999924,Value,0.737255,-0.013607742466196364,-0.13607742466196365
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wG03,0.05,0.0034000000000000015,Value,0.721569,-0.01098066545420461,-0.1098066545420461
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wH01,0.05,0.062066666666666624,Value,0.72549,-0.01141980828069063,-0.11419808280690631
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wH02,0.05,0.012800000000000008,Value,0.741176,-0.01980911801185075,-0.19809118011850751
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wH04,0.05,0.07619999999999987,Value,0.760784,-0.011209761836143339,-0.1120976183614334
ketone,HSV_primary,RandomForest,2,ketone_03_c0.05_wH06,0.05,0.06546666666666653,Value,0.764706,-0.010428372378881542,-0.10428372378881542
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wA04,0.1,0.07239999999999994,Value,0.643137,-0.005611001635042434,-0.05611001635042434
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wB04,0.1,0.09673333333333312,Value,0.678431,-0.007855938027134274,-0.07855938027134274
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wB08,0.1,0.050866666666666525,Value,0.698039,-0.016712152724275564,-0.16712152724275564
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wB10,0.1,0.07699999999999983,Value,0.678431,-0.007850814667468259,-0.07850814667468259
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wB12,0.1,0.09319999999999978,Value,0.662745,0.0004133074707715279,0.004133074707715279
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wC04,0.1,0.07399999999999991,Value,0.690196,-0.009072084296599729,-0.09072084296599728
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wC08,0.1,0.09066666666666649,Value,0.709804,-0.010556460724136591,-0.10556460724136592
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wC12,0.1,0.05693333333333321,Value,0.67451,-0.0034321496855911704,-0.0343214968559117
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wD07,0.1,0.09799999999999978,Value,0.713725,-0.011237814481040512,-0.11237814481040512
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wE07,0.1,0.09833333333333312,Value,0.729412,-0.013555042581066096,-0.13555042581066096
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wF02,0.1,0.09899999999999977,Value,0.709804,-0.010701306513290506,-0.10701306513290507
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wF05,0.1,0.07939999999999982,Value,0.737255,-0.014443564920058707,-0.14443564920058707
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wF06,0.1,0.09373333333333315,Value,0.741176,-0.013040400377431031,-0.13040400377431033
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wF10,0.1,0.09899999999999977,Value,0.741176,-0.011501101530023124,-0.11501101530023124
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wG03,0.1,0.013333333333333343,Value,0.741176,-0.014434822757863182,-0.1443482275786318
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wH01,0.1,0.06606666666666655,Value,0.74902,-0.013152085180105784,-0.13152085180105783
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wH02,0.1,0.09159999999999979,Value,0.764706,-0.011110235349168327,-0.11110235349168326
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wH04,0.1,0.09739999999999976,Value,0.772549,-0.011158375012481953,-0.11158375012481954
ketone,HSV_primary,RandomForest,2,ketone_04_c0.1_wH06,0.1,0.09999999999999977,Value,0.788235,-0.01000164225703428,-0.1000164225703428
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wA04,0.5,0.5,Value,0.615686,0.0009838681564074009,0.009838681564074008
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wB04,0.5,0.5,Value,0.65098,-0.006467914680685419,-0.06467914680685419
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wB08,0.5,0.5,Value,0.670588,-0.006112951767942315,-0.06112951767942315
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wB10,0.5,0.5,Value,0.670588,-0.006112720421680967,-0.06112720421680967
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wB12,0.5,0.5,Value,0.658824,-0.006196712859452002,-0.06196712859452001
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wC04,0.5,0.5,Value,0.678431,-0.00662334283415098,-0.0662334283415098
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wC08,0.5,0.5,Value,0.694118,-0.009266277917603791,-0.09266277917603791
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wC12,0.5,0.5,Value,0.682353,-0.007693360817132676,-0.07693360817132676
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wD07,0.5,0.5,Value,0.705882,-0.009386335358420414,-0.09386335358420414
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wE07,0.5,0.5,Value,0.705882,-0.009426451704210742,-0.09426451704210742
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wF02,0.5,0.5,Value,0.690196,-0.007815393371294662,-0.07815393371294663
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wF05,0.5,0.5,Value,0.713725,-0.01135739805596941,-0.1135739805596941
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wF06,0.5,0.5,Value,0.717647,-0.011890981807671843,-0.11890981807671844
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wF10,0.5,0.5,Value,0.713725,-0.011097336303533935,-0.11097336303533936
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wG03,0.5,0.5,Value,0.705882,-0.009146497899325392,-0.09146497899325393
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wH01,0.5,0.4058666666666665,Value,0.701961,-0.010393522287037568,-0.10393522287037568
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wH02,0.5,0.5,Value,0.717647,-0.011763457462870738,-0.11763457462870738
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wH04,0.5,0.5,Value,0.733333,-0.010471902222093876,-0.10471902222093876
ketone,HSV_primary,RandomForest,2,ketone_05_c0.5_wH06,0.5,0.5,Value,0.745098,-0.010462676179661064,-0.10462676179661064
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wA04,1.0,1.0,Value,0.580392,0.00027175509262743224,0.0027175509262743224
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wB04,1.0,1.0,Value,0.596078,0.00040690703301817833,0.004069070330181784
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wB08,1.0,1.0,Value,0.643137,-0.009221456535046496,-0.09221456535046496
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wB10,1.0,1.0,Value,0.65098,-0.008971439801485286,-0.08971439801485286
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wB12,1.0,1.0,Value,0.690196,-0.00810613810735064,-0.08106138107350638
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wC04,1.0,1.0,Value,0.631373,-0.011498207374688403,-0.11498207374688403
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wC08,1.0,1.0,Value,0.65098,-0.008739223223027582,-0.08739223223027581
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wC12,1.0,1.0,Value,0.698039,-0.008483815905075324,-0.08483815905075323
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wD07,1.0,1.0,Value,0.658824,-0.008713614186440583,-0.08713614186440584
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wE07,1.0,1.0,Value,0.682353,-0.008050603917193288,-0.08050603917193289
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wF02,1.0,1.0,Value,0.623529,-0.0011884787094096506,-0.011884787094096506
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wF05,1.0,1.0,Value,0.654902,-0.008529296261028172,-0.08529296261028171
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wF06,1.0,1.0,Value,0.670588,-0.008644034862999231,-0.08644034862999231
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wF10,1.0,1.0,Value,0.709804,-0.00989770120440248,-0.09897701204402479
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wG03,1.0,1.0,Value,0.647059,-0.008949890547476922,-0.08949890547476921
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wH01,1.0,1.0,Value,0.65098,-0.008977802008931094,-0.08977802008931093
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wH02,1.0,1.0,Value,0.658824,-0.008648500263806475,-0.08648500263806475
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wH04,1.0,1.0,Value,0.686275,-0.008036058135572816,-0.08036058135572816
ketone,HSV_primary,RandomForest,2,ketone_06_c1_wH06,1.0,1.0,Value,0.701961,-0.008486852898528803,-0.08486852898528803
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wA04,5.0,5.0,Value,0.588235,-0.02117436278695831,-0.2117436278695831
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wB04,5.0,5.0,Value,0.607843,-0.021158381453916807,-0.21158381453916805
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wB08,5.0,5.0,Value,0.627451,-0.019591797619430442,-0.19591797619430443
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wB10,5.0,5.0,Value,0.631373,-0.019483175417094642,-0.19483175417094642
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wB12,5.0,5.0,Value,0.635294,-0.01945861403853405,-0.1945861403853405
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wC04,5.0,5.0,Value,0.639216,-0.017117793264664106,-0.17117793264664105
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wC08,5.0,5.0,Value,0.627451,-0.019588823090749934,-0.19588823090749935
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wC12,5.0,5.0,Value,0.643137,-0.017083721174209594,-0.17083721174209593
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wD07,5.0,5.0,Value,0.658824,-0.016803795568259706,-0.16803795568259708
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wE07,5.0,5.0,Value,0.643137,-0.01709805136848212,-0.1709805136848212
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wF02,5.0,5.0,Value,0.647059,-0.016413364243660754,-0.16413364243660755
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wF05,5.0,5.0,Value,0.662745,-0.016771609456150176,-0.16771609456150177
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wF06,5.0,5.0,Value,0.658824,-0.016803795568259706,-0.16803795568259708
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wF10,5.0,5.0,Value,0.662745,-0.016755164704866588,-0.16755164704866587
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wG03,5.0,5.0,Value,0.662745,-0.015200327494885677,-0.15200327494885676
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wH01,5.0,5.0,Value,0.682353,-0.013212161144949431,-0.1321216114494943
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wH02,5.0,5.0,Value,0.686275,-0.013209723396740649,-0.1320972339674065
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wH04,5.0,5.0,Value,0.698039,-0.013627410836176038,-0.13627410836176038
ketone,HSV_primary,RandomForest,2,ketone_07_c5_wH06,5.0,5.0,Value,0.698039,-0.015949665312048222,-0.15949665312048222
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wA04,10.0,10.0,Value,0.564706,0.012099235845931474,0.12099235845931473
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wB04,10.0,10.0,Value,0.552941,0.09064138214528918,0.9064138214528917
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wB08,10.0,10.0,Value,0.537255,0.09064138214528918,0.9064138214528917
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wB10,10.0,10.0,Value,0.521569,0.09064138214528918,0.9064138214528917
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wB12,10.0,10.0,Value,0.52549,0.09064138214528918,0.9064138214528917
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wC04,10.0,10.0,Value,0.560784,0.09064138214528918,0.9064138214528917
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wC08,10.0,10.0,Value,0.552941,0.09064138214528918,0.9064138214528917
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wC12,10.0,10.0,Value,0.52549,0.09064138214528918,0.9064138214528917
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wD07,10.0,10.0,Value,0.541176,0.09064138214528918,0.9064138214528917
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wE07,10.0,10.0,Value,0.576471,-0.01216665701605449,-0.1216665701605449
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wF02,10.0,10.0,Value,0.6,-0.01216665701605449,-0.1216665701605449
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wF05,10.0,10.0,Value,0.596078,-0.01216665701605449,-0.1216665701605449
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wF06,10.0,10.0,Value,0.584314,-0.01216665701605449,-0.1216665701605449
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wF10,10.0,10.0,Value,0.54902,0.09064138214528918,0.9064138214528917
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wG03,10.0,10.0,Value,0.603922,-0.01216665701605449,-0.1216665701605449
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wH01,10.0,9.966666666666667,Value,0.623529,-0.02909162094101834,-0.2909162094101834
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wH02,10.0,9.966666666666667,Value,0.623529,-0.02909162094101834,-0.2909162094101834
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wH04,10.0,10.0,Value,0.619608,-0.01216665701605449,-0.1216665701605449
ketone,HSV_primary,RandomForest,2,ketone_08_c10_wH06,10.0,10.0,Value,0.603922,-0.01216665701605449,-0.1216665701605449
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wA07,0.0,0.14200000000000026,Hue,366.438739,-1.7821606680645783,-17.821606680645782
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wA08,0.0,0.015599999999999992,Hue,375.640922,-2.053837119707344,-20.53837119707344
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wA10,0.0,0.034066666666666606,Hue,379.69566,-2.0397184190624187,-20.397184190624188
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wB01,0.0,0.006733333333333338,Hue,384.555267,-2.0638291871401044,-20.638291871401044
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wB11,0.0,0.002866666666666667,Hue,387.117501,-2.070587402193419,-20.705874021934193
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wC02,0.0,0.001666666666666667,Hue,387.491405,-2.070945003327134,-20.70945003327134
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wC05,0.0,0.004133333333333335,Hue,385.462537,-2.067890323313037,-20.67890323313037
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wC10,0.0,0.0014000000000000004,Hue,385.977848,-2.0713343724995363,-20.71334372499536
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wD05,0.0,0.004533333333333336,Hue,385.704936,-2.067349562184627,-20.673495621846268
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wD09,0.0,0.004466666666666668,Hue,385.521957,-2.067807778385462,-20.678077783854622
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wD10,0.0,0.002533333333333333,Hue,385.279205,-2.0690053153213652,-20.69005315321365
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wF04,0.0,6.666666666666667e-05,Hue,387.895123,-2.071924802532207,-20.71924802532207
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wG02,0.0,0.0012000000000000001,Hue,387.001325,-2.071296586754374,-20.712965867543737
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wG04,0.0,0.0,Hue,386.803309,-2.072173776644051,-20.721737766440512
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wG07,0.0,0.015466666666666663,Hue,384.04153,-2.059653696430609,-20.59653696430609
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wG08,0.0,0.00013333333333333334,Hue,386.29251800000003,-2.071265731307518,-20.71265731307518
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wH09,0.0,0.0030000000000000014,Hue,394.730881,-2.075893213395519,-20.758932133955188
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wH10,0.0,0.0007333333333333333,Hue,386.498696,-2.0717776343457652,-20.71777634345765
ketone,HSV_primary,RandomForest,3,ketone_01_c0_wH12,0.0,0.005866666666666669,Hue,385.867325,-2.0708178581623002,-20.708178581623002
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wA07,0.01,0.006733333333333338,Hue,384.030263,-2.061452445420059,-20.61452445420059
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wA08,0.01,0.020333333333333283,Hue,382.361315,-2.057440962263848,-20.574409622638477
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wA10,0.01,0.07673333333333324,Hue,381.856577,-2.0002374535634617,-20.00237453563462
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wB01,0.01,0.004733333333333336,Hue,387.270613,-2.0694899198385537,-20.694899198385535
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wB11,0.01,0.006933333333333338,Hue,385.936917,-2.0677758088814198,-20.677758088814198
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wC02,0.01,0.009466666666666674,Hue,385.026966,-2.0666108246440755,-20.666108246440754
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wC05,0.01,0.010933333333333342,Hue,383.703412,-2.0576162492493504,-20.576162492493502
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wC10,0.01,0.043133333333333204,Hue,381.89689,-2.0215208126549604,-20.215208126549605
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wD05,0.01,0.01160000000000001,Hue,383.114576,-2.0563035271727195,-20.563035271727195
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wD09,0.01,0.0469333333333332,Hue,381.76048,-2.0171005761389824,-20.171005761389825
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wD10,0.01,0.010133333333333341,Hue,383.739284,-2.0585431147725575,-20.585431147725576
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wF04,0.01,0.006800000000000005,Hue,384.926702,-2.0668927389135394,-20.668927389135394
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wG02,0.01,0.007733333333333339,Hue,390.268887,-2.0696554869500927,-20.696554869500925
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wG04,0.01,0.008533333333333339,Hue,384.603527,-2.062115938790123,-20.62115938790123
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wG07,0.01,0.005200000000000003,Hue,384.612743,-2.06500775666638,-20.6500775666638
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wG08,0.01,0.01946666666666663,Hue,383.03121600000003,-2.054334521063472,-20.54334521063472
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wH09,0.01,0.04893333333333322,Hue,381.033184,-2.030643966557534,-20.30643966557534
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wH10,0.01,0.052666666666666535,Hue,381.847232,-2.026364601183395,-20.26364601183395
ketone,HSV_primary,RandomForest,3,ketone_02_c0.01_wH12,0.01,0.020533333333333327,Hue,369.909827,-2.016315357088521,-20.16315357088521
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wA07,0.05,0.05733333333333322,Hue,376.734361,-2.021179395390858,-20.21179395390858
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wA08,0.05,0.06966666666666664,Hue,373.958228,-2.0103250199305913,-20.10325019930591
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wA10,0.05,0.05799999999999991,Hue,372.444847,-2.0172285205867433,-20.172285205867432
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wB01,0.05,0.07399999999999997,Hue,377.406923,-2.0061415604994473,-20.061415604994473
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wB11,0.05,0.2475333333333334,Hue,366.860273,-1.8074499815486784,-18.07449981548678
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wC02,0.05,0.08933333333333321,Hue,377.99841299999997,-1.997132607498854,-19.97132607498854
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wC05,0.05,0.05566666666666657,Hue,379.122365,-2.0179338949894263,-20.179338949894266
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wC10,0.05,0.07866666666666661,Hue,377.857582,-2.002426483627822,-20.02426483627822
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wD05,0.05,0.05066666666666655,Hue,383.093505,-2.0412966119471783,-20.412966119471783
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wD09,0.05,0.05073333333333321,Hue,381.158518,-2.0287656256259035,-20.287656256259034
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wD10,0.05,0.033533333333333235,Hue,382.081295,-2.049351375879331,-20.49351375879331
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wF04,0.05,0.03726666666666658,Hue,382.158635,-2.046777748468077,-20.46777748468077
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wG02,0.05,0.06819999999999993,Hue,378.95065,-2.0115103990875394,-20.115103990875394
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wG04,0.05,0.031933333333333265,Hue,381.454132,-2.039281263375499,-20.392812633754993
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wG07,0.05,0.03933333333333325,Hue,381.489915,-2.0348023854128066,-20.348023854128066
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wG08,0.05,0.1478000000000002,Hue,363.03865,-1.7787100320749807,-17.787100320749808
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wH09,0.05,0.033599999999999935,Hue,383.388258,-2.047358021715476,-20.473580217154762
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wH10,0.05,0.028799999999999954,Hue,383.842445,-2.053297253275146,-20.532972532751458
ketone,HSV_primary,RandomForest,3,ketone_03_c0.05_wH12,0.05,0.026266666666666622,Hue,384.188612,-2.052130975453061,-20.521309754530613
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wA07,0.1,0.0893333333333332,Hue,376.799498,-1.996320275831664,-19.96320275831664
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wA08,0.1,0.0910666666666665,Hue,374.167152,-1.9961571981225283,-19.961571981225283
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wA10,0.1,0.08299999999999992,Hue,374.49512,-1.9966456983935394,-19.966456983935394
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wB01,0.1,0.09699999999999978,Hue,374.895443,-1.9880183502211681,-19.880183502211683
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wB11,0.1,0.061933333333333236,Hue,379.639634,-2.0187661182330348,-20.18766118233035
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wC02,0.1,0.10666666666666645,Hue,369.949195,-1.9783262887879325,-19.783262887879324
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wC05,0.1,0.09033333333333317,Hue,381.402083,-1.991076000560525,-19.910760005605248
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wC10,0.1,0.07893333333333316,Hue,375.066573,-2.003767569914525,-20.03767569914525
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wD05,0.1,0.09799999999999977,Hue,381.330844,-1.980934615826143,-19.809346158261427
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wD09,0.1,0.09066666666666644,Hue,375.205498,-1.9838074181576184,-19.838074181576182
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wD10,0.1,0.09699999999999978,Hue,380.663093,-1.9817944300027361,-19.81794430002736
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wF04,0.1,0.09479999999999977,Hue,380.55038,-1.9797351345772813,-19.797351345772814
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wG02,0.1,0.08233333333333313,Hue,378.862236,-1.9876916297757616,-19.876916297757617
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wG04,0.1,0.09159999999999978,Hue,381.212752,-1.9768928411621367,-19.768928411621367
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wG07,0.1,0.06093333333333322,Hue,371.345129,-2.008066928173313,-20.08066928173313
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wG08,0.1,0.0805999999999999,Hue,375.44864,-2.0026963531538047,-20.026963531538048
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wH09,0.1,0.06493333333333325,Hue,376.593161,-2.0059529641360943,-20.059529641360943
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wH10,0.1,0.04786666666666656,Hue,378.941211,-2.0136993755461314,-20.13699375546131
ketone,HSV_primary,RandomForest,3,ketone_04_c0.1_wH12,0.1,0.042666666666666575,Hue,374.231745,-2.01422314570528,-20.1422314570528
ketone,HSV_primary,RandomForest,3,ketone_05_c0.5_wA07,0.5,0.36599999999999994,Hue,347.453964,-1.7135901680876513,-17.13590168087651
ketone,HSV_primary,RandomForest,3,ketone_05_c0.5_wA08,0.5,0.5,Hue,359.094591,-1.600669386516227,-16.00669386516227
