analyte,outer_fold,input_mode,target_transform,selected_target,epoch,training_loss,validation_mae,learning_rate
glucose,4,full_patch,log1p,0,95,0.024847433020967306,0.4590833385727542,0.000125
glucose,4,full_patch,log1p,0,96,0.021304403349823815,0.44905243413467066,0.000125
glucose,4,full_patch,log1p,0,97,0.02457835601057008,0.4424443348348246,0.000125
glucose,4,full_patch,log1p,0,98,0.021638664088021804,0.49072964615740755,0.000125
glucose,4,full_patch,log1p,0,99,0.02310837719217498,0.45772837330266475,0.000125
glucose,4,full_patch,log1p,0,100,0.02119822507021857,0.4923443872375166,0.000125
glucose,4,full_patch,log1p,0,101,0.019129777102330048,0.4816356459733843,0.000125
glucose,4,full_patch,log1p,0,102,0.023348791205536592,0.43455651614667445,0.000125
glucose,4,full_patch,log1p,0,103,0.022876428889912925,0.47057364407525976,0.000125
glucose,4,full_patch,log1p,0,104,0.01964189548839311,0.44435418066823495,0.000125
glucose,4,full_patch,log1p,0,105,0.020637986709637186,0.4441082957070968,0.000125
glucose,4,full_patch,log1p,0,106,0.020864920790588982,0.4660719872376688,0.000125
glucose,4,full_patch,log1p,0,107,0.020604067211401622,0.4984710090558226,0.000125
glucose,4,full_patch,log1p,0,108,0.02320550221133694,0.4635216784519663,0.000125
glucose,4,full_patch,log1p,0,109,0.023573909793187894,0.5607006477715726,0.000125
glucose,4,full_patch,log1p,0,110,0.02206032737345614,0.4350241201082882,6.25e-05
glucose,4,full_patch,log1p,0,111,0.021336048852580138,0.451298076608289,6.25e-05
glucose,4,full_patch,log1p,0,112,0.022228603335944088,0.43214896470088476,6.25e-05
glucose,4,full_patch,log1p,0,113,0.020960480038592962,0.4429819434582308,6.25e-05
glucose,4,full_patch,log1p,0,114,0.020520925863289265,0.43747422365410776,6.25e-05
glucose,4,full_patch,log1p,0,115,0.019493499289137683,0.43263317973341214,6.25e-05
glucose,4,full_patch,log1p,0,116,0.02200026760202584,0.44414301864087363,6.25e-05
glucose,4,full_patch,log1p,0,117,0.022350960831683902,0.4360350504142158,6.25e-05
glucose,4,full_patch,log1p,0,118,0.021461030754264882,0.4442931265972089,6.25e-05
glucose,4,full_patch,log1p,0,119,0.020735980745754726,0.44681149937485803,6.25e-05
glucose,4,full_patch,log1p,0,120,0.019213592528119883,0.4226556904954124,3.125e-05
glucose,5,roi_masked,raw,1,1,0.3520425590513005,5.574741720717554,0.001
glucose,5,roi_masked,raw,1,2,0.14079409733348028,4.56181061177127,0.001
glucose,5,roi_masked,raw,1,3,0.1019617640225969,3.533611471657323,0.001
glucose,5,roi_masked,raw,1,4,0.0919263229862233,2.5153999611704543,0.001
glucose,5,roi_masked,raw,1,5,0.07865726672412741,1.3737929707723573,0.001
glucose,5,roi_masked,raw,1,6,0.0602035598743335,1.2050243877428892,0.001
glucose,5,roi_masked,raw,1,7,0.058405811980300086,1.1527677489353578,0.001
glucose,5,roi_masked,raw,1,8,0.0532046949266055,0.9087276714449488,0.001
glucose,5,roi_masked,raw,1,9,0.05261567039567916,0.7198057870707241,0.001
glucose,5,roi_masked,raw,1,10,0.04799813662285066,0.974045847136151,0.001
glucose,5,roi_masked,raw,1,11,0.07057795805742773,0.9368266279581221,0.001
glucose,5,roi_masked,raw,1,12,0.061326630130387985,0.7513779923385555,0.001
glucose,5,roi_masked,raw,1,13,0.07319424615620501,1.3199804265737674,0.001
glucose,5,roi_masked,raw,1,14,0.07873632899872769,0.7746961151607743,0.001
glucose,5,roi_masked,raw,1,15,0.05403819591939538,1.115985701424969,0.001
glucose,5,roi_masked,raw,1,16,0.06385350432774349,0.8306257199241363,0.001
glucose,5,roi_masked,raw,1,17,0.039752316720861436,0.7904012804846045,0.0005
glucose,5,roi_masked,raw,1,18,0.04717098844366706,0.9254065406953125,0.0005
glucose,5,roi_masked,raw,1,19,0.03513497909761399,0.7532230265429741,0.0005
glucose,5,roi_masked,raw,1,20,0.041260926845454335,0.7103276818923249,0.0005
glucose,5,roi_masked,raw,1,21,0.04328736007468977,1.026549599035458,0.0005
glucose,5,roi_masked,raw,1,22,0.036727176746006514,0.6959868856028663,0.0005
glucose,5,roi_masked,raw,1,23,0.04458164130844142,0.940412559247904,0.0005
glucose,5,roi_masked,raw,1,24,0.042888631841553664,0.7181329071553003,0.0005
glucose,5,roi_masked,raw,1,25,0.044215955550819856,0.84637548080152,0.0005
glucose,5,roi_masked,raw,1,26,0.03961501725228995,0.7634422974872733,0.0005
glucose,5,roi_masked,raw,1,27,0.03498683422359731,0.8222156256209288,0.0005
glucose,5,roi_masked,raw,1,28,0.03920909051745908,0.9058008380090548,0.0005
glucose,5,roi_masked,raw,1,29,0.03634312612333525,0.6735725640930261,0.0005
glucose,5,roi_masked,raw,1,30,0.03576479126295372,0.882090983948797,0.0005
glucose,5,roi_masked,raw,1,31,0.03965836828893769,0.8193796857864882,0.0005
glucose,5,roi_masked,raw,1,32,0.0343151745926339,0.7988455074805677,0.0005
glucose,5,roi_masked,raw,1,33,0.03537068228152665,0.8413417193877702,0.0005
glucose,5,roi_masked,raw,1,34,0.036799310149983035,0.6550905740775216,0.0005
glucose,5,roi_masked,raw,1,35,0.03736117438880946,0.7660001123033081,0.0005
glucose,5,roi_masked,raw,1,36,0.033068607831942876,0.9343266658661757,0.0005
glucose,5,roi_masked,raw,1,37,0.036601823611648536,0.6404224655304421,0.0005
glucose,5,roi_masked,raw,1,38,0.03258806454842208,0.7990424012548555,0.0005
glucose,5,roi_masked,raw,1,39,0.04049866556865892,0.8471340609998415,0.0005
glucose,5,roi_masked,raw,1,40,0.03819986654309509,0.7278637855253653,0.0005
glucose,5,roi_masked,raw,1,41,0.03345024164893766,0.7714740189497238,0.0005
glucose,5,roi_masked,raw,1,42,0.04174408858472651,0.623988814131063,0.0005
glucose,5,roi_masked,raw,1,43,0.03540447416497414,0.682472887453785,0.0005
glucose,5,roi_masked,raw,1,44,0.04101912150972824,1.1999871325039704,0.0005
glucose,5,roi_masked,raw,1,45,0.03488144693249384,0.5910545507769563,0.0005
glucose,5,roi_masked,raw,1,46,0.0325726402476541,0.6682209022968292,0.0005
glucose,5,roi_masked,raw,1,47,0.040833376098185464,0.7809938146733996,0.0005
glucose,5,roi_masked,raw,1,48,0.03571395986836998,0.7312306987149916,0.0005
glucose,5,roi_masked,raw,1,49,0.0311419094209011,0.6506512035418769,0.0005
glucose,5,roi_masked,raw,1,50,0.03520617442241635,0.9979817912431421,0.0005
glucose,5,roi_masked,raw,1,51,0.03159711128531021,0.8006521562450083,0.0005
glucose,5,roi_masked,raw,1,52,0.03181788906033099,0.5669987440121744,0.0005
glucose,5,roi_masked,raw,1,53,0.03449851046864571,0.6944202056430917,0.0005
glucose,5,roi_masked,raw,1,54,0.034699286135738014,0.7650647085093901,0.0005
glucose,5,roi_masked,raw,1,55,0.03541016061242042,0.7243098549735781,0.0005
glucose,5,roi_masked,raw,1,56,0.03366574829086195,0.5240064498747272,0.0005
glucose,5,roi_masked,raw,1,57,0.03498325306483601,0.7512921891430917,0.0005
glucose,5,roi_masked,raw,1,58,0.0367098125849813,0.6850429291599568,0.0005
glucose,5,roi_masked,raw,1,59,0.032472005855131075,0.9053749990363006,0.0005
glucose,5,roi_masked,raw,1,60,0.03475690256643224,0.6964827353959848,0.0005
glucose,5,roi_masked,raw,1,61,0.033494330420757015,0.5768547809795904,0.0005
glucose,5,roi_masked,raw,1,62,0.03015996622485171,0.6593656341883836,0.0005
glucose,5,roi_masked,raw,1,63,0.03128550193049069,0.5109793571565706,0.0005
glucose,5,roi_masked,raw,1,64,0.03005945415342929,0.5849751213740233,0.0005
glucose,5,roi_masked,raw,1,65,0.03962169109042817,0.7054401159641475,0.0005
glucose,5,roi_masked,raw,1,66,0.030153663765122744,0.6768163238343926,0.0005
glucose,5,roi_masked,raw,1,67,0.03431112832221828,0.611933908144195,0.0005
glucose,5,roi_masked,raw,1,68,0.035929604135065074,0.5992597272210278,0.0005
glucose,5,roi_masked,raw,1,69,0.02915442688043622,0.5280133119680267,0.0005
glucose,5,roi_masked,raw,1,70,0.028461576335343092,0.5404756964511935,0.0005
glucose,5,roi_masked,raw,1,71,0.03024412795412736,0.7172643650988201,0.00025
glucose,5,roi_masked,raw,1,72,0.034895873796500144,0.6122753251996453,0.00025
glucose,5,roi_masked,raw,1,73,0.027341955972921474,0.5751051929168945,0.00025
glucose,5,roi_masked,raw,1,74,0.026216816007202676,0.5613306881208197,0.00025
glucose,5,roi_masked,raw,1,75,0.030510703576437228,0.5793111066579801,0.00025
glucose,5,roi_masked,raw,1,76,0.02719057987315022,0.6077643534887135,0.00025
glucose,5,roi_masked,raw,1,77,0.023122135641389204,0.6405344001973368,0.00025
glucose,5,roi_masked,raw,1,78,0.027550341877892015,0.5689915029601541,0.000125
glucose,5,roi_masked,raw,1,79,0.02426697947112663,0.6008266559184757,0.000125
glucose,5,roi_masked,raw,1,80,0.026335249770149567,0.5853220265233331,0.000125
glucose,5,roi_masked,raw,1,81,0.026077484444127975,0.6050235096663443,0.000125
glucose,5,roi_masked,log1p,0,1,0.4557000616046249,4.718446904929758,0.001
glucose,5,roi_masked,log1p,0,2,0.10564531257095706,4.09934496034841,0.001
glucose,5,roi_masked,log1p,0,3,0.08398400744542635,3.614962481917672,0.001
glucose,5,roi_masked,log1p,0,4,0.08914137930344185,2.4843598262807634,0.001
glucose,5,roi_masked,log1p,0,5,0.074709699646016,1.194775782311522,0.001
glucose,5,roi_masked,log1p,0,6,0.07113410926655757,1.7372376870235422,0.001
glucose,5,roi_masked,log1p,0,7,0.05920243534730017,1.290168843405024,0.001
glucose,5,roi_masked,log1p,0,8,0.060578914661787664,1.461984662351976,0.001
glucose,5,roi_masked,log1p,0,9,0.08924423356924967,1.3007725322588706,0.001
glucose,5,roi_masked,log1p,0,10,0.07029925394475726,2.113028490973771,0.001
glucose,5,roi_masked,log1p,0,11,0.06314801134935256,1.5918993830569468,0.001
glucose,5,roi_masked,log1p,0,12,0.08270206652170856,1.0675041071160445,0.001
glucose,5,roi_masked,log1p,0,13,0.08414733542015584,1.4461810817272216,0.001
glucose,5,roi_masked,log1p,0,14,0.05530882172630725,1.627985521139211,0.001
glucose,5,roi_masked,log1p,0,15,0.05113247541041736,0.8002636574604018,0.001
glucose,5,roi_masked,log1p,0,16,0.05741182722473287,0.9366103022123023,0.001
glucose,5,roi_masked,log1p,0,17,0.04872526745860161,1.311393551880344,0.001
glucose,5,roi_masked,log1p,0,18,0.06637851627413101,1.7416780369340572,0.001
glucose,5,roi_masked,log1p,0,19,0.06948174144267681,1.3112161774785003,0.001
glucose,5,roi_masked,log1p,0,20,0.05814394260994013,0.7705732800659674,0.001
glucose,5,roi_masked,log1p,0,21,0.05474575774969003,1.6466541875207787,0.001
glucose,5,roi_masked,log1p,0,22,0.04342311521889378,0.7915338183287269,0.001
glucose,5,roi_masked,log1p,0,23,0.041144574296989665,0.8682200353771783,0.001
glucose,5,roi_masked,log1p,0,24,0.03905074355010659,1.4131855032831384,0.001
glucose,5,roi_masked,log1p,0,25,0.046650845041129346,0.6685041108784985,0.001
glucose,5,roi_masked,log1p,0,26,0.05716391678360997,0.9882155598339349,0.001
glucose,5,roi_masked,log1p,0,27,0.047144575330432946,1.27763004314685,0.001
glucose,5,roi_masked,log1p,0,28,0.040509428506947484,1.618705067415136,0.001
glucose,5,roi_masked,log1p,0,29,0.0425917772095978,1.0613675932334827,0.001
glucose,5,roi_masked,log1p,0,30,0.048623785953941005,0.8041297812429904,0.001
glucose,5,roi_masked,log1p,0,31,0.04765441653980761,1.1887956277758862,0.001
glucose,5,roi_masked,log1p,0,32,0.04955885121834793,0.9477827193303672,0.001
glucose,5,roi_masked,log1p,0,33,0.038078064890092606,0.9339123812382888,0.0005
glucose,5,roi_masked,log1p,0,34,0.038616387104135334,0.9517775464481614,0.0005
glucose,5,roi_masked,log1p,0,35,0.03613105010457792,1.0533112333132362,0.0005
glucose,5,roi_masked,log1p,0,36,0.03566400404747481,0.8778083799534883,0.0005
glucose,5,roi_masked,log1p,0,37,0.04533952306928293,0.7962514669847668,0.0005
glucose,5,roi_masked,log1p,0,38,0.04026622162512802,1.380259030114665,0.0005
glucose,5,roi_masked,log1p,0,39,0.03919961481131669,0.6030181115747151,0.0005
glucose,5,roi_masked,log1p,0,40,0.037370685088252524,1.1750554231517292,0.0005
glucose,5,roi_masked,log1p,0,41,0.03826947028342018,0.6236628302354478,0.0005
glucose,5,roi_masked,log1p,0,42,0.03624733943830837,0.7707186366742572,0.0005
glucose,5,roi_masked,log1p,0,43,0.03601882393553786,1.289719329150756,0.0005
glucose,5,roi_masked,log1p,0,44,0.033034207907279095,0.6563526914953886,0.0005
glucose,5,roi_masked,log1p,0,45,0.03150723701906453,0.6278185616425082,0.0005
glucose,5,roi_masked,log1p,0,46,0.037556025264826334,0.8697459600228499,0.0005
glucose,5,roi_masked,log1p,0,47,0.034481921018102664,0.681597687160001,0.00025
glucose,5,roi_masked,log1p,0,48,0.03105973812644599,0.686589279342109,0.00025
glucose,5,roi_masked,log1p,0,49,0.036271886869532165,0.8197449562714596,0.00025
glucose,5,roi_masked,log1p,0,50,0.03499354849307175,0.675884888436002,0.00025
glucose,5,roi_masked,log1p,0,51,0.03260439703998818,0.8369507578986309,0.00025
glucose,5,roi_masked,log1p,0,52,0.031935275269980405,1.0650784672213574,0.00025
glucose,5,roi_masked,log1p,0,53,0.03224409166196064,0.7041090965489615,0.00025
glucose,5,roi_masked,log1p,0,54,0.0294212508147191,0.9071634596341007,0.000125
glucose,5,roi_masked,log1p,0,55,0.030641496575669277,0.9706659559780313,0.000125
glucose,5,roi_masked,log1p,0,56,0.03206954596650227,0.560452360539863,0.000125
glucose,5,roi_masked,log1p,0,57,0.02991937762667632,0.7950986601220216,0.000125
glucose,5,roi_masked,log1p,0,58,0.032611827681121454,0.7653579338362878,0.000125
glucose,5,roi_masked,log1p,0,59,0.030534226178079178,0.7950036354253956,0.000125
glucose,5,roi_masked,log1p,0,60,0.030910054979576617,0.9020695287654064,0.000125
glucose,5,roi_masked,log1p,0,61,0.02829177315373268,0.6347643636229542,0.000125
glucose,5,roi_masked,log1p,0,62,0.03173704951690668,0.867829209592,0.000125
glucose,5,roi_masked,log1p,0,63,0.028732747416915554,0.5900688506888372,0.000125
glucose,5,roi_masked,log1p,0,64,0.03021782227193634,0.6428088105368869,6.25e-05
glucose,5,roi_masked,log1p,0,65,0.029193583315157853,0.7607972131758263,6.25e-05
glucose,5,roi_masked,log1p,0,66,0.02976938864929621,0.7064088982769733,6.25e-05
glucose,5,roi_masked,log1p,0,67,0.02793072358095788,0.7036181266017391,6.25e-05
glucose,5,roi_masked,log1p,0,68,0.032130417981686074,0.592399797491996,6.25e-05
glucose,5,roi_masked,log1p,0,69,0.027900315482508053,0.6276011603159733,6.25e-05
glucose,5,roi_masked,log1p,0,70,0.028999520099309624,0.831666468256639,6.25e-05
glucose,5,roi_masked,log1p,0,71,0.026866627865416815,0.7418644078724747,3.125e-05
glucose,5,roi_masked,log1p,0,72,0.02956235792693278,0.5837216656356524,3.125e-05
glucose,5,roi_masked,log1p,0,73,0.027531947035636703,0.6283123915928577,3.125e-05
glucose,5,roi_masked,log1p,0,74,0.026314767077565193,0.6663813940686342,3.125e-05
glucose,5,full_patch,raw,1,1,0.5402729238554191,4.899656242423693,0.001
glucose,5,full_patch,raw,1,2,0.15489148707219277,2.355218542079999,0.001
glucose,5,full_patch,raw,1,3,0.14780722756144188,1.6425921859776467,0.001
glucose,5,full_patch,raw,1,4,0.1281257936878105,3.2410828440822272,0.001
glucose,5,full_patch,raw,1,5,0.11524065924827814,2.675896991168793,0.001
glucose,5,full_patch,raw,1,6,0.11076741118189475,3.959209013253423,0.001
glucose,5,full_patch,raw,1,7,0.08803579680921424,3.438909562094361,0.001
glucose,5,full_patch,raw,1,8,0.07311648500169976,3.399204111595353,0.001
glucose,5,full_patch,raw,1,9,0.07038503455556096,1.1291106980382413,0.001
glucose,5,full_patch,raw,1,10,0.08165639874854315,0.8094443730031304,0.001
glucose,5,full_patch,raw,1,11,0.06336244939647381,0.7818130369681604,0.001
glucose,5,full_patch,raw,1,12,0.0817217903902918,1.3009052696988874,0.001
glucose,5,full_patch,raw,1,13,0.0655831135975977,1.6716641892650088,0.001
glucose,5,full_patch,raw,1,14,0.05638490494024203,0.9025301803053551,0.001
glucose,5,full_patch,raw,1,15,0.052912187647357604,1.0501014996097013,0.001
glucose,5,full_patch,raw,1,16,0.07365736142133991,1.1138522905013901,0.001
glucose,5,full_patch,raw,1,17,0.06018887971001837,0.7995378113433194,0.001
glucose,5,full_patch,raw,1,18,0.06787276119215833,1.2515180252555036,0.001
glucose,5,full_patch,raw,1,19,0.05064742358737304,0.8521331766663764,0.0005
glucose,5,full_patch,raw,1,20,0.05055033600987691,0.7621550273736656,0.0005
glucose,5,full_patch,raw,1,21,0.04804302740914278,0.6419450265205251,0.0005
glucose,5,full_patch,raw,1,22,0.047031014236092746,0.8647878951658875,0.0005
glucose,5,full_patch,raw,1,23,0.04231247316973753,0.7371655664124656,0.0005
glucose,5,full_patch,raw,1,24,0.04273012579153618,0.7223524217770908,0.0005
glucose,5,full_patch,raw,1,25,0.06145335067668722,0.6920366860545484,0.0005
glucose,5,full_patch,raw,1,26,0.039181837781530914,0.8481274865141027,0.0005
glucose,5,full_patch,raw,1,27,0.04375285489259818,0.7332415494050363,0.0005
glucose,5,full_patch,raw,1,28,0.05177087648792523,0.7200550060868423,0.0005
glucose,5,full_patch,raw,1,29,0.05182369373983047,0.7929605050383318,0.00025
glucose,5,full_patch,raw,1,30,0.03977134040155727,0.7456221220377373,0.00025
glucose,5,full_patch,raw,1,31,0.045804910506114876,0.628882305048961,0.00025
glucose,5,full_patch,raw,1,32,0.036628694752378364,0.6891525094492233,0.00025
glucose,5,full_patch,raw,1,33,0.04427319294294195,0.6381598914699776,0.00025
glucose,5,full_patch,raw,1,34,0.03974548766969657,0.685716836752154,0.00025
glucose,5,full_patch,raw,1,35,0.03742447723641481,0.6284412164798517,0.00025
glucose,5,full_patch,raw,1,36,0.03706273439877435,0.674322898806709,0.00025
glucose,5,full_patch,raw,1,37,0.037903519427811866,0.5880012778640128,0.00025
glucose,5,full_patch,raw,1,38,0.03885711737854292,0.7643981050686913,0.00025
glucose,5,full_patch,raw,1,39,0.03632520040394475,0.6510509443887572,0.00025
glucose,5,full_patch,raw,1,40,0.03641224031832108,0.6946940458089835,0.00025
glucose,5,full_patch,raw,1,41,0.04066931437173561,0.56126856025249,0.00025
glucose,5,full_patch,raw,1,42,0.03499597772378502,0.7692874941347504,0.00025
glucose,5,full_patch,raw,1,43,0.03498916328786116,0.5599229598983506,0.00025
glucose,5,full_patch,raw,1,44,0.03123078564106974,0.6492669773824927,0.00025
glucose,5,full_patch,raw,1,45,0.03486821913172875,0.6655087984373541,0.00025
glucose,5,full_patch,raw,1,46,0.031121074971527794,0.6603266503409015,0.00025
glucose,5,full_patch,raw,1,47,0.0316762938073957,0.5828130094534089,0.00025
glucose,5,full_patch,raw,1,48,0.03777108994352835,0.6856961656045862,0.00025
glucose,5,full_patch,raw,1,49,0.04698489966140241,0.628399871578978,0.00025
glucose,5,full_patch,raw,1,50,0.03393727263377427,0.5901200620308505,0.00025
glucose,5,full_patch,raw,1,51,0.034276804127543054,0.5930291855275236,0.000125
glucose,5,full_patch,raw,1,52,0.03412576186319399,0.5407991105776592,0.000125
glucose,5,full_patch,raw,1,53,0.03222082772648903,0.4862552067834747,0.000125
glucose,5,full_patch,raw,1,54,0.02900343917965356,0.5763681172589222,0.000125
glucose,5,full_patch,raw,1,55,0.030403332509955423,0.6423116040365848,0.000125
glucose,5,full_patch,raw,1,56,0.025637086119985792,0.4960997759056033,0.000125
glucose,5,full_patch,raw,1,57,0.03586115845202867,0.6211082428739136,0.000125
glucose,5,full_patch,raw,1,58,0.033594095538163504,0.709982051015575,0.000125
glucose,5,full_patch,raw,1,59,0.03229234321528682,0.5865054540239332,0.000125
glucose,5,full_patch,raw,1,60,0.03414045263153963,0.5546201935416708,0.000125
glucose,5,full_patch,raw,1,61,0.029452115974643013,0.5520249195340949,6.25e-05
glucose,5,full_patch,raw,1,62,0.025579417271514585,0.546173147736121,6.25e-05
glucose,5,full_patch,raw,1,63,0.029370206143101884,0.5292329627920366,6.25e-05
glucose,5,full_patch,raw,1,64,0.02292180500491543,0.5970633763862124,6.25e-05
glucose,5,full_patch,raw,1,65,0.03428505133454384,0.5379794901959102,6.25e-05
glucose,5,full_patch,raw,1,66,0.031910098914262434,0.5715745824720403,6.25e-05
glucose,5,full_patch,raw,1,67,0.03146450844178345,0.4844472435745747,6.25e-05
glucose,5,full_patch,raw,1,68,0.02991541858135144,0.5216673037173212,6.25e-05
glucose,5,full_patch,raw,1,69,0.027304942229687722,0.5556864353678871,6.25e-05
glucose,5,full_patch,raw,1,70,0.03195397843969028,0.563603252467437,6.25e-05
glucose,5,full_patch,raw,1,71,0.03387452542071193,0.544081957816955,6.25e-05
glucose,5,full_patch,raw,1,72,0.029241872376772046,0.5599875281243363,6.25e-05
glucose,5,full_patch,raw,1,73,0.02876523379153182,0.46515239203461145,6.25e-05
glucose,5,full_patch,raw,1,74,0.027540263972465843,0.46685576138219337,6.25e-05
glucose,5,full_patch,raw,1,75,0.0320864165904092,0.5724207786203277,6.25e-05
glucose,5,full_patch,raw,1,76,0.02854778408870967,0.5267768761002166,6.25e-05
glucose,5,full_patch,raw,1,77,0.028332712475748957,0.502975645461316,6.25e-05
glucose,5,full_patch,raw,1,78,0.02568296224556186,0.5259605379496539,6.25e-05
glucose,5,full_patch,raw,1,79,0.02991651247592779,0.5192006516262584,6.25e-05
glucose,5,full_patch,raw,1,80,0.029089098327117244,0.48699919377058054,6.25e-05
glucose,5,full_patch,raw,1,81,0.030035154008474507,0.5221156499136659,3.125e-05
glucose,5,full_patch,raw,1,82,0.027836088912808594,0.5570784516669653,3.125e-05
glucose,5,full_patch,raw,1,83,0.028971159794602415,0.5229268043086118,3.125e-05
glucose,5,full_patch,raw,1,84,0.029516978650152594,0.531532463889434,3.125e-05
glucose,5,full_patch,raw,1,85,0.027840091906565667,0.5235318315055387,3.125e-05
glucose,5,full_patch,raw,1,86,0.02942716811079915,0.5352171573535309,3.125e-05
glucose,5,full_patch,raw,1,87,0.029566362369722297,0.5064165724162055,3.125e-05
glucose,5,full_patch,raw,1,88,0.030956756473475882,0.5120326103236921,1.5625e-05
glucose,5,full_patch,raw,1,89,0.028229367393228583,0.49328342777769263,1.5625e-05
glucose,5,full_patch,raw,1,90,0.030276053517101952,0.5088813836736994,1.5625e-05
glucose,5,full_patch,raw,1,91,0.03138029254451061,0.5032179852662413,1.5625e-05
glucose,5,full_patch,log1p,0,1,0.45583784491401136,4.519746073685074,0.001
glucose,5,full_patch,log1p,0,2,0.12152777976410577,3.028222640577893,0.001
glucose,5,full_patch,log1p,0,3,0.08429857516652958,2.1958252657351296,0.001
glucose,5,full_patch,log1p,0,4,0.09899072702724247,1.6070422299629337,0.001
glucose,5,full_patch,log1p,0,5,0.0806716408930308,1.3408660990831043,0.001
glucose,5,full_patch,log1p,0,6,0.07425541424049528,1.1930398822068886,0.001
glucose,5,full_patch,log1p,0,7,0.0802239555249271,1.1529309069012827,0.001
glucose,5,full_patch,log1p,0,8,0.08951839771338263,1.2139905394825397,0.001
glucose,5,full_patch,log1p,0,9,0.06049092525918864,1.153614857152828,0.001
glucose,5,full_patch,log1p,0,10,0.07497689310022687,1.199548459664548,0.001
glucose,5,full_patch,log1p,0,11,0.0857885412416586,1.2165382659703354,0.001
glucose,5,full_patch,log1p,0,12,0.07771148372735778,1.179282218921899,0.001
glucose,5,full_patch,log1p,0,13,0.0698405294033703,1.3180618704057254,0.001
glucose,5,full_patch,log1p,0,14,0.06345979667278409,1.2775241881614583,0.001
glucose,5,full_patch,log1p,0,15,0.05539111794151599,0.9129287085745413,0.0005
glucose,5,full_patch,log1p,0,16,0.052835801130524336,1.106285753769596,0.0005
glucose,5,full_patch,log1p,0,17,0.05416326437994905,0.9426051764965411,0.0005
glucose,5,full_patch,log1p,0,18,0.04722272196643043,1.0760353932609963,0.0005
glucose,5,full_patch,log1p,0,19,0.04602924224694333,0.8624102463346103,0.0005
glucose,5,full_patch,log1p,0,20,0.04924080614139355,0.8858636419812047,0.0005
glucose,5,full_patch,log1p,0,21,0.04491737773072879,0.8480938014449986,0.0005
glucose,5,full_patch,log1p,0,22,0.044471108222771685,0.8587862632516212,0.0005
glucose,5,full_patch,log1p,0,23,0.044704512727686975,0.7802663196951015,0.0005
glucose,5,full_patch,log1p,0,24,0.05028051115161616,0.9496381277921095,0.0005
glucose,5,full_patch,log1p,0,25,0.049720723959221745,0.7837413836150702,0.0005
glucose,5,full_patch,log1p,0,26,0.045350933888852155,0.7189454973830043,0.0005
glucose,5,full_patch,log1p,0,27,0.04747164349353438,0.9434713984062093,0.0005
glucose,5,full_patch,log1p,0,28,0.05224978620666683,1.425497078538504,0.0005
glucose,5,full_patch,log1p,0,29,0.048245789885698595,0.8025581038277937,0.0005
glucose,5,full_patch,log1p,0,30,0.04395465535040939,0.9852982896763471,0.0005
glucose,5,full_patch,log1p,0,31,0.04339311842635918,0.7083037027484612,0.0005
glucose,5,full_patch,log1p,0,32,0.04338186873808703,0.9035100935181227,0.0005
glucose,5,full_patch,log1p,0,33,0.04823835906968209,1.0181147541789872,0.0005
glucose,5,full_patch,log1p,0,34,0.04214901242255276,0.7393154348717015,0.0005
glucose,5,full_patch,log1p,0,35,0.04650353313869229,1.3379398360872699,0.0005
glucose,5,full_patch,log1p,0,36,0.05303230398402573,1.5580716608236926,0.0005
glucose,5,full_patch,log1p,0,37,0.0499329674772463,1.0873016601675334,0.0005
glucose,5,full_patch,log1p,0,38,0.04405711382494243,0.6609297732443902,0.0005
glucose,5,full_patch,log1p,0,39,0.04083625480377195,0.8680341719214152,0.0005
glucose,5,full_patch,log1p,0,40,0.039980407387862085,0.8499824957698533,0.0005
glucose,5,full_patch,log1p,0,41,0.04001639600171417,0.7236215913149837,0.0005
glucose,5,full_patch,log1p,0,42,0.04097792303020304,0.8080153823697582,0.0005
glucose,5,full_patch,log1p,0,43,0.04658814716179218,0.9444832044079888,0.0005
glucose,5,full_patch,log1p,0,44,0.04284430232493071,0.6111259448378067,0.0005
glucose,5,full_patch,log1p,0,45,0.03641086897289522,0.5977304749658081,0.0005
glucose,5,full_patch,log1p,0,46,0.0402926242453686,0.5964205256613292,0.0005
glucose,5,full_patch,log1p,0,47,0.0404800698605273,0.8847231956804439,0.0005
glucose,5,full_patch,log1p,0,48,0.04539051191151231,0.6565282988689641,0.0005
glucose,5,full_patch,log1p,0,49,0.03181404985443046,0.8691260721204735,0.0005
glucose,5,full_patch,log1p,0,50,0.04385957347254107,0.8609770322238752,0.0005
glucose,5,full_patch,log1p,0,51,0.048726514575866936,0.8059537448356785,0.0005
glucose,5,full_patch,log1p,0,52,0.038156096169783354,0.9506593969983373,0.0005
glucose,5,full_patch,log1p,0,53,0.042864739856004,0.8819709378868865,0.0005
glucose,5,full_patch,log1p,0,54,0.04258622823979833,0.9163857801991341,0.00025
glucose,5,full_patch,log1p,0,55,0.031658662302661046,0.5966327965903696,0.00025
glucose,5,full_patch,log1p,0,56,0.03222953467928262,0.7080910756480274,0.00025
glucose,5,full_patch,log1p,0,57,0.035637178104343074,0.6939961144526942,0.00025
glucose,5,full_patch,log1p,0,58,0.040115525943245155,0.7173976274748145,0.00025
glucose,5,full_patch,log1p,0,59,0.030087545813906567,0.8252590059472531,0.00025
glucose,5,full_patch,log1p,0,60,0.03292845749197703,0.6556759599033515,0.00025
glucose,5,full_patch,log1p,0,61,0.03305964618810243,0.7260292204986281,0.000125
