analyte,outer_fold,architecture,representation,target_transform,selected_target,epoch,training_loss,validation_mae,learning_rate
glucose,4,lite,rgb,raw,1,7,0.11582361306056892,2.9314869145142626,0.001
glucose,4,lite,rgb,raw,1,8,0.11092558515365006,2.0320798673206752,0.001
glucose,4,lite,rgb,raw,1,9,0.10896749064970301,1.4959529166584422,0.001
glucose,4,lite,rgb,raw,1,10,0.10961495955015259,1.3117882494872124,0.001
glucose,4,lite,rgb,raw,1,11,0.10350694097634044,1.3297464423518273,0.001
glucose,4,lite,rgb,raw,1,12,0.09282796088211938,1.2521452102120512,0.001
glucose,4,lite,rgb,raw,1,13,0.09681834612491412,1.149872175456729,0.001
glucose,4,lite,rgb,raw,1,14,0.09334802590366093,1.101363604479795,0.001
glucose,4,lite,rgb,raw,1,15,0.08009342576103665,1.0742916502140605,0.001
glucose,4,lite,rgb,raw,1,16,0.09466663897925802,1.0497576161206406,0.001
glucose,4,lite,rgb,raw,1,17,0.07392602478294188,0.9677737435131898,0.001
glucose,4,lite,rgb,raw,1,18,0.071734728538688,0.9445991745388455,0.001
glucose,4,lite,rgb,raw,1,19,0.07299433830686902,0.8232133387278466,0.001
glucose,4,lite,rgb,raw,1,20,0.07093232838456393,0.8090706527616085,0.001
glucose,4,lite,rgb,raw,1,21,0.05871498527563276,0.7586144081444254,0.001
glucose,4,lite,rgb,raw,1,22,0.06556806616740504,0.7181224704283935,0.001
glucose,4,lite,rgb,raw,1,23,0.055687913462941586,0.6747142439972484,0.001
glucose,4,lite,rgb,raw,1,24,0.06372256958982095,0.6413830753331673,0.001
glucose,4,lite,rgb,raw,1,25,0.051137155146739166,0.728357187640002,0.001
glucose,4,lite,rgb,raw,1,26,0.0500366509504805,0.6731309951002227,0.001
glucose,4,lite,rgb,raw,1,27,0.050693908220520674,0.657706577562526,0.001
glucose,4,lite,rgb,raw,1,28,0.05762447827063978,0.6653333859793122,0.001
glucose,4,lite,rgb,raw,1,29,0.04989248634095341,0.6739477606984928,0.001
glucose,4,lite,rgb,raw,1,30,0.04989172893003096,0.7235438350627619,0.001
glucose,4,lite,rgb,raw,1,31,0.053658817529722756,0.6323776704753535,0.001
glucose,4,lite,rgb,raw,1,32,0.04893136976061919,0.6251065619854682,0.001
glucose,4,lite,rgb,raw,1,33,0.045162638529979704,0.6417271530570774,0.001
glucose,4,lite,rgb,raw,1,34,0.04195835837752915,0.6245909068472186,0.001
glucose,4,lite,rgb,raw,1,35,0.04777261794679389,0.6195717731592044,0.001
glucose,4,lite,rgb,raw,1,36,0.0504076463155082,0.7016691857356941,0.001
glucose,4,lite,rgb,raw,1,37,0.04356235441170222,0.6717993764688439,0.001
glucose,4,lite,rgb,raw,1,38,0.04906606137330592,0.6353418913648312,0.001
glucose,4,lite,rgb,raw,1,39,0.04479260323222188,0.6828372995740867,0.001
glucose,4,lite,rgb,raw,1,40,0.05145436311043499,0.576918757131481,0.001
glucose,4,lite,rgb,raw,1,41,0.04127330349650006,0.7380673856114083,0.001
glucose,4,lite,rgb,raw,1,42,0.04479954920253881,0.7081361994410021,0.001
glucose,4,lite,rgb,raw,1,43,0.0452445266010509,0.6567090236988871,0.001
glucose,4,lite,rgb,raw,1,44,0.060188851628769,0.6548661154824416,0.001
glucose,4,lite,rgb,raw,1,45,0.04740695123478837,0.6534376152042057,0.001
glucose,4,lite,rgb,raw,1,46,0.05620037979722556,0.5734171651206061,0.001
glucose,4,lite,rgb,raw,1,47,0.04374063477453105,0.6121758959235227,0.001
glucose,4,lite,rgb,raw,1,48,0.03409682490742153,0.6096680457703963,0.001
glucose,4,lite,rgb,raw,1,49,0.0506632118340132,0.6200338965150168,0.001
glucose,4,lite,rgb,raw,1,50,0.03436840721995926,0.5844684970941431,0.001
glucose,4,lite,rgb,raw,1,51,0.04508581771980277,0.5874732153102756,0.001
glucose,4,lite,rgb,raw,1,52,0.03774552362597646,0.6226842913832591,0.001
glucose,4,lite,rgb,raw,1,53,0.04573191516934138,0.5950327236372731,0.001
glucose,4,lite,rgb,raw,1,54,0.042243343840412874,0.5987869863775935,0.0005
glucose,4,lite,rgb,raw,1,55,0.04482871833106089,0.6371485820565407,0.0005
glucose,4,lite,rgb,raw,1,56,0.036891077618751725,0.5779596070837552,0.0005
glucose,4,lite,rgb,raw,1,57,0.04247056354175915,0.5965584253609717,0.0005
glucose,4,lite,rgb,raw,1,58,0.038531333818787435,0.629743882556751,0.0005
glucose,4,lite,rgb,raw,1,59,0.036224171774664506,0.6083162488375568,0.0005
glucose,4,lite,rgb,raw,1,60,0.0421891105756852,0.5894736931918025,0.0005
glucose,4,lite,rgb,raw,1,61,0.042068839772714056,0.6118904681547526,0.00025
glucose,5,tiny,rgb,raw,1,1,0.7019046632525818,5.839872564347445,0.001
glucose,5,tiny,rgb,raw,1,2,0.24744296745687236,5.724773959760005,0.001
glucose,5,tiny,rgb,raw,1,3,0.15777343040784675,4.8732081466936705,0.001
glucose,5,tiny,rgb,raw,1,4,0.1226723337248967,4.322472426799613,0.001
glucose,5,tiny,rgb,raw,1,5,0.11318452265418943,3.0825907388208122,0.001
glucose,5,tiny,rgb,raw,1,6,0.11768883457837624,2.9256871319150877,0.001
glucose,5,tiny,rgb,raw,1,7,0.09955537944876668,2.6940356481014436,0.001
glucose,5,tiny,rgb,raw,1,8,0.07844743994238125,1.493025288396712,0.001
glucose,5,tiny,rgb,raw,1,9,0.061574761152000966,1.1731633683750424,0.001
glucose,5,tiny,rgb,raw,1,10,0.0731335415570107,1.7355761766463176,0.001
glucose,5,tiny,rgb,raw,1,11,0.06910404097705236,0.770684698744109,0.001
glucose,5,tiny,rgb,raw,1,12,0.04830548705757997,1.0718730139204338,0.001
glucose,5,tiny,rgb,raw,1,13,0.055711942817877017,0.7300625081714109,0.001
glucose,5,tiny,rgb,raw,1,14,0.05416275767384627,0.8735801344714044,0.001
glucose,5,tiny,rgb,raw,1,15,0.05176373719946994,1.2243815691572204,0.001
glucose,5,tiny,rgb,raw,1,16,0.054236252971226695,0.7932258873659559,0.001
glucose,5,tiny,rgb,raw,1,17,0.043177714896139904,0.8144504899671395,0.001
glucose,5,tiny,rgb,raw,1,18,0.047643037665574275,0.7958385664172556,0.001
glucose,5,tiny,rgb,raw,1,19,0.03904468132024728,0.8228514692471756,0.001
glucose,5,tiny,rgb,raw,1,20,0.051357783924027636,0.887278278986247,0.001
glucose,5,tiny,rgb,raw,1,21,0.04464739579957217,0.669159718185517,0.0005
glucose,5,tiny,rgb,raw,1,22,0.04076290881780327,0.8277314868098388,0.0005
glucose,5,tiny,rgb,raw,1,23,0.04139585624797334,0.7511067651349127,0.0005
glucose,5,tiny,rgb,raw,1,24,0.04718184995224863,0.7999307801374926,0.0005
glucose,5,tiny,rgb,raw,1,25,0.04069371531466258,0.8374701536383543,0.0005
glucose,5,tiny,rgb,raw,1,26,0.0379823918125402,0.8417020346153194,0.0005
glucose,5,tiny,rgb,raw,1,27,0.03970238063956338,0.7180677838335608,0.0005
glucose,5,tiny,rgb,raw,1,28,0.03898923653670643,0.7993180813472475,0.0005
glucose,5,tiny,rgb,raw,1,29,0.03319997642461305,0.8193918721919694,0.00025
glucose,5,tiny,rgb,raw,1,30,0.03848023885852711,0.7504293661735157,0.00025
glucose,5,tiny,rgb,raw,1,31,0.036031602847149756,0.6907688695539936,0.00025
glucose,5,tiny,rgb,raw,1,32,0.033990329062085926,0.7716557511515507,0.00025
glucose,5,tiny,rgb,raw,1,33,0.03581177563741026,0.6885929453271075,0.00025
glucose,5,tiny,rgb,raw,1,34,0.033423591754919726,0.7273393865418023,0.00025
glucose,5,tiny,rgb,raw,1,35,0.031998085493746525,0.7753728054214449,0.00025
glucose,5,tiny,rgb,raw,1,36,0.04002789908467657,0.7293945150768951,0.000125
glucose,5,tiny,g,raw,1,1,0.7148173457641716,5.407251815891831,0.001
glucose,5,tiny,g,raw,1,2,0.31927442177574966,4.8932380778557985,0.001
glucose,5,tiny,g,raw,1,3,0.27897067841048034,4.4094668615864805,0.001
glucose,5,tiny,g,raw,1,4,0.251480047464726,3.660742349341942,0.001
glucose,5,tiny,g,raw,1,5,0.2553552245240986,3.5669651064833725,0.001
glucose,5,tiny,g,raw,1,6,0.24563543682837452,2.8852110544433507,0.001
glucose,5,tiny,g,raw,1,7,0.25023821638078164,2.752348967701962,0.001
glucose,5,tiny,g,raw,1,8,0.23567797161427767,2.811035280933437,0.001
glucose,5,tiny,g,raw,1,9,0.23553481902344217,2.6363628965753767,0.001
glucose,5,tiny,g,raw,1,10,0.24074977081152438,2.6630097335812546,0.001
glucose,5,tiny,g,raw,1,11,0.23145953944472017,2.629207508527548,0.001
glucose,5,tiny,g,raw,1,12,0.23610590094070322,2.5706709565684847,0.001
glucose,5,tiny,g,raw,1,13,0.2321056902364185,2.531667915099752,0.001
glucose,5,tiny,g,raw,1,14,0.2288168630550231,2.598211846314559,0.001
glucose,5,tiny,g,raw,1,15,0.22609311355563816,2.5179815659244356,0.001
glucose,5,tiny,g,raw,1,16,0.22906927322488604,2.7736173618519118,0.001
glucose,5,tiny,g,raw,1,17,0.23203852507334352,2.4441037719613963,0.001
glucose,5,tiny,g,raw,1,18,0.2280869947638135,2.9533546569366744,0.001
glucose,5,tiny,g,raw,1,19,0.22233296642093828,2.5583727433016774,0.001
glucose,5,tiny,g,raw,1,20,0.217917556911929,2.53262722063706,0.001
glucose,5,tiny,g,raw,1,21,0.21884293236871058,2.699588933017758,0.001
glucose,5,tiny,g,raw,1,22,0.22471408483790214,2.5023433870819973,0.001
glucose,5,tiny,g,raw,1,23,0.21196130568775087,2.689771418479202,0.001
glucose,5,tiny,g,raw,1,24,0.20783668125795005,2.4936590752158057,0.001
glucose,5,tiny,g,raw,1,25,0.2164366448689502,2.5523558632575045,0.0005
glucose,5,tiny,g,raw,1,26,0.20576881467407757,2.7301241300286914,0.0005
glucose,5,tiny,g,raw,1,27,0.20689906248747858,2.4649556519358597,0.0005
glucose,5,tiny,g,raw,1,28,0.19742203174067324,2.666317597356261,0.0005
glucose,5,tiny,g,raw,1,29,0.19485112576122254,2.661291814719372,0.0005
glucose,5,tiny,g,raw,1,30,0.20260704556360684,2.506161515165123,0.0005
glucose,5,tiny,g,raw,1,31,0.19668100860897014,2.7624880896538,0.0005
glucose,5,tiny,g,raw,1,32,0.1939226659861478,2.4964532795968846,0.00025
glucose,5,tiny,hue_circular,raw,1,1,0.630176374125232,5.901708672876228,0.001
glucose,5,tiny,hue_circular,raw,1,2,0.180248560453314,5.386923958775015,0.001
glucose,5,tiny,hue_circular,raw,1,3,0.14379535828635162,5.3048285518183755,0.001
glucose,5,tiny,hue_circular,raw,1,4,0.16327994929740397,5.1295614108389875,0.001
glucose,5,tiny,hue_circular,raw,1,5,0.1343299249067747,4.987828047176176,0.001
glucose,5,tiny,hue_circular,raw,1,6,0.12180072229061326,4.712799532661806,0.001
glucose,5,tiny,hue_circular,raw,1,7,0.1098950787956775,4.676925485797681,0.001
glucose,5,tiny,hue_circular,raw,1,8,0.0863568660776768,4.074081032293657,0.001
glucose,5,tiny,hue_circular,raw,1,9,0.07235912131437068,3.747960552240033,0.001
glucose,5,tiny,hue_circular,raw,1,10,0.07833022975131047,2.8588845420539126,0.001
glucose,5,tiny,hue_circular,raw,1,11,0.07957275594888608,2.9093329998947506,0.001
glucose,5,tiny,hue_circular,raw,1,12,0.05505197012211278,2.0525796635249023,0.001
glucose,5,tiny,hue_circular,raw,1,13,0.061182492880369976,2.7374647511692016,0.001
glucose,5,tiny,hue_circular,raw,1,14,0.0597311010481526,1.132971148653464,0.001
glucose,5,tiny,hue_circular,raw,1,15,0.054476225540463864,1.245174196516371,0.001
glucose,5,tiny,hue_circular,raw,1,16,0.056798115804313994,1.6973346399756388,0.001
glucose,5,tiny,hue_circular,raw,1,17,0.06450812695700614,0.7236226064592858,0.001
glucose,5,tiny,hue_circular,raw,1,18,0.057158364449390354,0.9109779963268945,0.001
glucose,5,tiny,hue_circular,raw,1,19,0.05489412692948709,1.4680209260638584,0.001
glucose,5,tiny,hue_circular,raw,1,20,0.059408274447287246,0.9391630042744257,0.001
glucose,5,tiny,hue_circular,raw,1,21,0.0552404885820145,1.321019008747893,0.001
glucose,5,tiny,hue_circular,raw,1,22,0.048130047347968455,1.1859245926823447,0.001
glucose,5,tiny,hue_circular,raw,1,23,0.045722038009038804,0.8492156294943597,0.001
glucose,5,tiny,hue_circular,raw,1,24,0.07225601954715974,1.3829566047253232,0.001
glucose,5,tiny,hue_circular,raw,1,25,0.04811504413269671,0.7867574808288151,0.0005
glucose,5,tiny,hue_circular,raw,1,26,0.05289530639166093,0.8624157023769076,0.0005
glucose,5,tiny,hue_circular,raw,1,27,0.04932074581901647,0.8117248257539402,0.0005
glucose,5,tiny,hue_circular,raw,1,28,0.045537436794595106,1.0404867656786025,0.0005
glucose,5,tiny,hue_circular,raw,1,29,0.03725717127345358,1.0084258107571569,0.0005
glucose,5,tiny,hue_circular,raw,1,30,0.04158141176409231,0.7685772056689586,0.0005
glucose,5,tiny,hue_circular,raw,1,31,0.04075169521654594,0.8504806039880086,0.0005
glucose,5,tiny,hue_circular,raw,1,32,0.04365873374544561,0.7197420428695154,0.00025
glucose,5,tiny,hue_circular,raw,1,33,0.04052359532514912,0.721752401491723,0.00025
glucose,5,tiny,hue_circular,raw,1,34,0.040458469111722205,0.8415266237502821,0.00025
glucose,5,tiny,hue_circular,raw,1,35,0.0408653511461731,0.7482811402955658,0.00025
glucose,5,tiny,hue_circular,raw,1,36,0.03876235337730847,0.7204777001413526,0.00025
glucose,5,tiny,hue_circular,raw,1,37,0.04199068021756526,0.7027119834741451,0.00025
glucose,5,tiny,hue_circular,raw,1,38,0.0370278692070045,0.7723704282755854,0.00025
glucose,5,tiny,hue_circular,raw,1,39,0.037722521179790115,0.7638587134474594,0.00025
glucose,5,tiny,hue_circular,raw,1,40,0.04388779177484498,0.7418110452076047,0.00025
glucose,5,tiny,hue_circular,raw,1,41,0.03908179727023476,0.6968328500460845,0.00025
glucose,5,tiny,hue_circular,raw,1,42,0.04139852786683734,0.821377558846794,0.00025
glucose,5,tiny,hue_circular,raw,1,43,0.04129807407871977,0.7467909098305409,0.00025
glucose,5,tiny,hue_circular,raw,1,44,0.041171804270339264,0.7349705051549111,0.00025
glucose,5,tiny,hue_circular,raw,1,45,0.0404022355659708,0.8783792029650187,0.00025
glucose,5,tiny,hue_circular,raw,1,46,0.03883951524308648,0.6650083083872217,0.00025
glucose,5,tiny,hue_circular,raw,1,47,0.039951809055981086,0.7367050305002949,0.00025
glucose,5,tiny,hue_circular,raw,1,48,0.041063695335441484,0.7067374309537618,0.00025
glucose,5,tiny,hue_circular,raw,1,49,0.03723376745083293,0.7033993723319898,0.00025
glucose,5,tiny,hue_circular,raw,1,50,0.03897976905840342,0.7656228812317056,0.00025
glucose,5,tiny,hue_circular,raw,1,51,0.04175820760845294,0.7765534694118528,0.00025
glucose,5,tiny,hue_circular,raw,1,52,0.037466494524754285,0.788216172280449,0.00025
glucose,5,tiny,hue_circular,raw,1,53,0.03896563606206244,0.6831366361092233,0.00025
glucose,5,tiny,hue_circular,raw,1,54,0.03922592202304195,0.6743730426270997,0.000125
glucose,5,tiny,hue_circular,raw,1,55,0.03689935221857268,0.6990643323753959,0.000125
glucose,5,tiny,hue_circular,raw,1,56,0.04298110856728742,0.7591336469007839,0.000125
glucose,5,tiny,hue_circular,raw,1,57,0.04146651458411565,0.6768027716479231,0.000125
glucose,5,tiny,hue_circular,raw,1,58,0.038448160866777874,0.675988226854373,0.000125
glucose,5,tiny,hue_circular,raw,1,59,0.04058170915427222,0.6988588198344143,0.000125
glucose,5,tiny,hue_circular,raw,1,60,0.04091594944501243,0.7049414597173298,0.000125
glucose,5,tiny,hue_circular,raw,1,61,0.03873745030022591,0.7116071129957302,6.25e-05
glucose,5,lite,rgb,raw,1,1,0.5510405719546732,5.307195437455459,0.001
glucose,5,lite,rgb,raw,1,2,0.4086765505695485,5.179772699298426,0.001
glucose,5,lite,rgb,raw,1,3,0.2933465658996571,5.182181928417294,0.001
glucose,5,lite,rgb,raw,1,4,0.19520341715985012,5.336658687982688,0.001
glucose,5,lite,rgb,raw,1,5,0.15300474520189752,5.272714999989327,0.001
glucose,5,lite,rgb,raw,1,6,0.13200764686713098,4.2368017995536595,0.001
glucose,5,lite,rgb,raw,1,7,0.1303561591999897,3.1277247944349256,0.001
glucose,5,lite,rgb,raw,1,8,0.11698713153600693,2.1549418009985186,0.001
glucose,5,lite,rgb,raw,1,9,0.11432777713823247,1.409976079402639,0.001
glucose,5,lite,rgb,raw,1,10,0.10560303712166547,1.26345456178878,0.001
glucose,5,lite,rgb,raw,1,11,0.07865629035385462,1.1769872747117438,0.001
glucose,5,lite,rgb,raw,1,12,0.07337254185879107,1.1163264443791465,0.001
glucose,5,lite,rgb,raw,1,13,0.08698660588299997,1.0077828658491468,0.001
glucose,5,lite,rgb,raw,1,14,0.07802236646458217,0.9437319541904579,0.001
glucose,5,lite,rgb,raw,1,15,0.05325863834598203,1.0087648696671578,0.001
glucose,5,lite,rgb,raw,1,16,0.06854183581031736,0.8302295494045299,0.001
glucose,5,lite,rgb,raw,1,17,0.05836179044136525,0.8633758478846758,0.001
glucose,5,lite,rgb,raw,1,18,0.06282317209794518,0.8625347788809129,0.001
glucose,5,lite,rgb,raw,1,19,0.057425542633242115,0.9125292086627791,0.001
glucose,5,lite,rgb,raw,1,20,0.07003308545059668,0.8863436939736631,0.001
glucose,5,lite,rgb,raw,1,21,0.05773595589505933,0.8632936410442842,0.001
glucose,5,lite,rgb,raw,1,22,0.05621441645789253,0.896241507140002,0.001
glucose,5,lite,rgb,raw,1,23,0.0504062963891136,0.8008787939176749,0.001
glucose,5,lite,rgb,raw,1,24,0.06039493016887528,0.7801450467127903,0.001
glucose,5,lite,rgb,raw,1,25,0.06545687996506158,0.7702858222902488,0.001
glucose,5,lite,rgb,raw,1,26,0.047183332018187786,0.7807752512813949,0.001
glucose,5,lite,rgb,raw,1,27,0.05231204266963879,0.8351105156083761,0.001
glucose,5,lite,rgb,raw,1,28,0.048434618233124296,0.7704604790508133,0.001
glucose,5,lite,rgb,raw,1,29,0.052727980158901074,0.7703546024719004,0.001
glucose,5,lite,rgb,raw,1,30,0.04883056329965769,0.7059859533668832,0.001
glucose,5,lite,rgb,raw,1,31,0.05157655968307205,0.7010677096022834,0.001
glucose,5,lite,rgb,raw,1,32,0.04703307614818593,0.8707337887876928,0.001
glucose,5,lite,rgb,raw,1,33,0.05534827763606113,0.7132523057323458,0.001
glucose,5,lite,rgb,raw,1,34,0.04258111042099631,0.7568329142584954,0.001
glucose,5,lite,rgb,raw,1,35,0.042520752351525644,0.6857273148591271,0.001
glucose,5,lite,rgb,raw,1,36,0.04540710260011755,0.7914216222045873,0.001
glucose,5,lite,rgb,raw,1,37,0.048676304657972694,0.737865151368694,0.001
glucose,5,lite,rgb,raw,1,38,0.04855079445904662,0.7416960688948403,0.001
glucose,5,lite,rgb,raw,1,39,0.04631372839323455,0.9097626751239105,0.001
glucose,5,lite,rgb,raw,1,40,0.0465873181153694,0.7176648036389843,0.001
glucose,5,lite,rgb,raw,1,41,0.041673443944994275,0.7331512770537287,0.001
glucose,5,lite,rgb,raw,1,42,0.03916752287332418,0.7017875761344056,0.001
glucose,5,lite,rgb,raw,1,43,0.05150584123706675,0.7411860741512185,0.0005
glucose,5,lite,rgb,raw,1,44,0.040920789424335545,0.7284928186327878,0.0005
glucose,5,lite,rgb,raw,1,45,0.04461546629200927,0.6878813864739284,0.0005
glucose,5,lite,rgb,raw,1,46,0.036343714824687526,0.6777512477723517,0.0005
glucose,5,lite,rgb,raw,1,47,0.04797170720383769,0.6712542783786374,0.0005
glucose,5,lite,rgb,raw,1,48,0.03676326830500817,0.7036818971813841,0.0005
glucose,5,lite,rgb,raw,1,49,0.03962892533769906,0.6975792090615013,0.0005
glucose,5,lite,rgb,raw,1,50,0.04093344550685271,0.7001055214867193,0.0005
glucose,5,lite,rgb,raw,1,51,0.038376564795676,0.7450625316509764,0.0005
glucose,5,lite,rgb,raw,1,52,0.035672060429117185,0.7901607590910369,0.0005
glucose,5,lite,rgb,raw,1,53,0.04682057918272857,0.6865345393312606,0.0005
glucose,5,lite,rgb,raw,1,54,0.04423081688305305,0.6572310794594577,0.0005
glucose,5,lite,rgb,raw,1,55,0.03988681497099503,0.6735598290632189,0.0005
glucose,5,lite,rgb,raw,1,56,0.04487989737406573,0.8163648623617713,0.0005
glucose,5,lite,rgb,raw,1,57,0.04273300788930205,0.7185565808040125,0.0005
glucose,5,lite,rgb,raw,1,58,0.03692162027457609,0.702730103449386,0.0005
glucose,5,lite,rgb,raw,1,59,0.03355815370973816,0.6965515953403263,0.0005
glucose,5,lite,rgb,raw,1,60,0.04504656387512446,0.6716584017703046,0.0005
glucose,5,lite,rgb,raw,1,61,0.04794068010482276,0.7112330191568649,0.0005
glucose,5,lite,rgb,raw,1,62,0.03937636887107805,0.6686887045919471,0.00025
glucose,5,lite,rgb,raw,1,63,0.03725974482724279,0.6842850684122085,0.00025
glucose,5,lite,rgb,raw,1,64,0.03523903593265531,0.6638145500547836,0.00025
glucose,5,lite,rgb,raw,1,65,0.045841102933874785,0.6677973392032281,0.00025
glucose,5,lite,rgb,raw,1,66,0.04594843911809289,0.6617676254731353,0.00025
glucose,5,lite,rgb,raw,1,67,0.035588852122936804,0.6495240624129007,0.00025
glucose,5,lite,rgb,raw,1,68,0.04438953741207919,0.6713848340821934,0.00025
glucose,5,lite,rgb,raw,1,69,0.03747016832721038,0.6945839516959874,0.00025
glucose,5,lite,rgb,raw,1,70,0.04127348113344252,0.7152846401821746,0.00025
glucose,5,lite,rgb,raw,1,71,0.037157082438868665,0.7307284841649426,0.00025
glucose,5,lite,rgb,raw,1,72,0.03699322637786808,0.6734135400888831,0.00025
glucose,5,lite,rgb,raw,1,73,0.03569445085063599,0.6314294785414044,0.00025
glucose,5,lite,rgb,raw,1,74,0.03863263308402323,0.6703065022108355,0.00025
glucose,5,lite,rgb,raw,1,75,0.038335915838108685,0.6692523800678081,0.00025
glucose,5,lite,rgb,raw,1,76,0.036736590701714714,0.6752181902109295,0.00025
glucose,5,lite,rgb,raw,1,77,0.03375097308668756,0.6518067794116772,0.00025
glucose,5,lite,rgb,raw,1,78,0.032996753788651724,0.6796440784404666,0.00025
glucose,5,lite,rgb,raw,1,79,0.031976340030460175,0.6754392289352044,0.00025
glucose,5,lite,rgb,raw,1,80,0.0371825634189583,0.6461991618273167,0.00025
glucose,5,lite,rgb,raw,1,81,0.041441842269613206,0.6393054336735041,0.000125
glucose,5,lite,rgb,raw,1,82,0.034727470113738994,0.6533393647364149,0.000125
glucose,5,lite,rgb,raw,1,83,0.039312199546487785,0.6546014340658473,0.000125
glucose,5,lite,rgb,raw,1,84,0.0423436090461188,0.6473366651852505,0.000125
glucose,5,lite,rgb,raw,1,85,0.034990674678663736,0.6415865297166929,0.000125
glucose,5,lite,rgb,raw,1,86,0.039895156212428645,0.6373152293813753,0.000125
glucose,5,lite,rgb,raw,1,87,0.054324090181004626,0.6632157443911056,0.000125
glucose,5,lite,rgb,raw,1,88,0.03540738566532931,0.6686319552785758,6.25e-05
ketone,1,tiny,rgb,raw,1,1,1.0125975648562113,2.5552588683615958,0.001
ketone,1,tiny,rgb,raw,1,2,0.3975956638654073,2.5583066672018973,0.001
ketone,1,tiny,rgb,raw,1,3,0.20472151637077332,2.2605466283437776,0.001
ketone,1,tiny,rgb,raw,1,4,0.11795586744944254,1.9189248887890806,0.001
ketone,1,tiny,rgb,raw,1,5,0.08427492181460063,1.7428840252525868,0.001
ketone,1,tiny,rgb,raw,1,6,0.059134529531002046,0.9949907428221356,0.001
ketone,1,tiny,rgb,raw,1,7,0.0699629416068395,0.836761448046552,0.001
ketone,1,tiny,rgb,raw,1,8,0.0655470850567023,0.4175972746807449,0.001
ketone,1,tiny,rgb,raw,1,9,0.06328429480393728,0.295815744045715,0.001
ketone,1,tiny,rgb,raw,1,10,0.039260525008042654,0.39662213622144765,0.001
ketone,1,tiny,rgb,raw,1,11,0.057193788886070254,0.40609232872694173,0.001
ketone,1,tiny,rgb,raw,1,12,0.03751806169748306,0.2529356069342503,0.001
ketone,1,tiny,rgb,raw,1,13,0.05146747976541519,0.26176790911528214,0.001
ketone,1,tiny,rgb,raw,1,14,0.04943821057677269,0.20876691096493838,0.001
ketone,1,tiny,rgb,raw,1,15,0.03743091349800428,0.185036506349,0.001
ketone,1,tiny,rgb,raw,1,16,0.03715876837571462,0.19565468593434487,0.001
ketone,1,tiny,rgb,raw,1,17,0.06135539462169012,0.19702160060073753,0.001
ketone,1,tiny,rgb,raw,1,18,0.04704751968383789,0.24063457979080546,0.001
ketone,1,tiny,rgb,raw,1,19,0.047972596685091656,0.2301948572692551,0.001
ketone,1,tiny,rgb,raw,1,20,0.05083309262990952,0.3477873954113637,0.001
ketone,1,tiny,rgb,raw,1,21,0.05849833736817042,0.2417081816482494,0.001
ketone,1,tiny,rgb,raw,1,22,0.025651732583840688,0.20643983405609695,0.001
ketone,1,tiny,rgb,raw,1,23,0.040710479766130445,0.21325319158046674,0.0005
ketone,1,tiny,rgb,raw,1,24,0.030394208679596583,0.2170699192465736,0.0005
ketone,1,tiny,rgb,raw,1,25,0.028038193782170612,0.2372317577940502,0.0005
ketone,1,tiny,rgb,raw,1,26,0.031829808155695596,0.2283836301607216,0.0005
ketone,1,tiny,rgb,raw,1,27,0.03062725563844045,0.21224743559627277,0.0005
ketone,1,tiny,rgb,raw,1,28,0.03142682413260142,0.22717909562419458,0.0005
ketone,1,tiny,rgb,raw,1,29,0.043376090253392854,0.24689756748234368,0.0005
ketone,1,tiny,rgb,raw,1,30,0.025669596095879873,0.25647714601889676,0.00025
ketone,1,tiny,g,raw,1,1,0.3773003816604614,2.5302940246104564,0.001
ketone,1,tiny,g,raw,1,2,0.18718452056248983,2.0571960415894406,0.001
ketone,1,tiny,g,raw,1,3,0.16086972157160442,1.6407810831254506,0.001
ketone,1,tiny,g,raw,1,4,0.18167117536067962,1.4238964740239972,0.001
ketone,1,tiny,g,raw,1,5,0.2024004191160202,1.4611065494836257,0.001
ketone,1,tiny,g,raw,1,6,0.1549110531806946,1.1172303699102784,0.001
ketone,1,tiny,g,raw,1,7,0.159844575325648,0.9609706193080728,0.001
ketone,1,tiny,g,raw,1,8,0.14796821375687916,0.9654014594393607,0.001
ketone,1,tiny,g,raw,1,9,0.1400762567917506,1.007409216002298,0.001
ketone,1,tiny,g,raw,1,10,0.12742010951042176,0.8099718461805412,0.001
ketone,1,tiny,g,raw,1,11,0.13444860776265463,0.6675253814260594,0.001
ketone,1,tiny,g,raw,1,12,0.12474239865938823,0.6193393242297289,0.001
ketone,1,tiny,g,raw,1,13,0.13493558764457703,0.5890692983939404,0.001
ketone,1,tiny,g,raw,1,14,0.12637751748164494,0.6231054590952189,0.001
ketone,1,tiny,g,raw,1,15,0.11462397327025732,0.542741203236914,0.001
ketone,1,tiny,g,raw,1,16,0.12055029372374217,0.552675991831285,0.001
ketone,1,tiny,g,raw,1,17,0.12639219264189402,0.6147102340482447,0.001
ketone,1,tiny,g,raw,1,18,0.12298922538757324,0.6004271046731541,0.001
ketone,1,tiny,g,raw,1,19,0.1220446546872457,0.6685524908295533,0.001
ketone,1,tiny,g,raw,1,20,0.11665029923121134,0.7870604171166724,0.001
ketone,1,tiny,g,raw,1,21,0.13359292050202687,0.5576860533680077,0.001
ketone,1,tiny,g,raw,1,22,0.10407438079516093,0.7607741538046494,0.001
ketone,1,tiny,g,raw,1,23,0.12210840980211894,0.7666397940449594,0.0005
ketone,1,tiny,g,raw,1,24,0.10943394154310226,0.5647528516141573,0.0005
